id;codice_comune;foglio;particella;subalterno;superficie_di_riferimento_mq;natura_del_bene;indirizzo;numero_civico;latitudine;longitudine;tipologia_bene_immobile;epoca_costruzione;vincolo_culturale_paesaggistico;natura_giuridica_del_bene;utilizzo_del_bene;finalita;tipo_detenzione_a_terzi;canone_annuale;data_decorrenza;numero_immobili_per_catasto;id_list;meta_immobile;lista_file_ape;classe_energetica_ape;epglnren_ape;classe_target_ape;list_file_ape_filtered;coordinate_ds_coerenti;list_file_ape_validated;fonte_coordinate_usata;list_file_ape_validated_norm;plot_filename;id_left;zona_omi;id_list_formatted;ape_score_classe;ape_score_impianto;ape_score_involucro;ape_score_rinnovabili;ape_score_total;sanita;mobilita;verde;sport;commerciale;educazione
683696;L219;1145;43;5.0;53.0;FABBRICATO;via maddalene;6;45.0904443;7.7065946;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];False;[];originali;();;683696;D20;['ID: 683696, MQ: 53.0, TIPO: Abitazione'];;;;;;2.0;3.0;2.0;2.0;3.0;2.0
683697;L219;1145;43;50.0;54.0;FABBRICATO;via maddalene;6;45.0904443;7.7065946;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];False;[];originali;();;683697;D20;['ID: 683697, MQ: 54.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
683698;L219;1145;43;51.0;79.0;FABBRICATO;via maddalene;6;45.0904443;7.7065946;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];False;[];originali;();;683698;D20;['ID: 683698, MQ: 79.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
683699;L219;1145;43;52.0;56.0;FABBRICATO;via maddalene;6;45.0904443;7.7065946;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];False;[];originali;();;683699;D20;['ID: 683699, MQ: 56.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
683700;L219;1145;43;53.0;75.0;FABBRICATO;via maddalene;6;45.0904443;7.7065946;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];False;[];originali;();;683700;D20;['ID: 683700, MQ: 75.0, TIPO: Abitazione'];;;;;;2.0;3.0;2.0;2.0;3.0;2.0
683701;L219;1145;43;54.0;54.0;FABBRICATO;via maddalene;6;45.0904443;7.7065946;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];False;[];originali;();;683701;D20;['ID: 683701, MQ: 54.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
683702;L219;1145;43;55.0;76.0;FABBRICATO;via maddalene;6;45.0904443;7.7065946;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];False;[];originali;();;683702;D20;['ID: 683702, MQ: 76.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
683703;L219;1145;43;56.0;57.0;FABBRICATO;via maddalene;6;45.0904443;7.7065946;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];False;[];originali;();;683703;D20;['ID: 683703, MQ: 57.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
683704;L219;1145;43;57.0;76.0;FABBRICATO;via maddalene;6;45.0904443;7.7065946;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];False;[];originali;();;683704;D20;['ID: 683704, MQ: 76.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
683705;L219;1145;43;58.0;53.0;FABBRICATO;via maddalene;6;45.0904443;7.7065946;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];False;[];originali;();;683705;D20;['ID: 683705, MQ: 53.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
683706;L219;1145;43;59.0;78.0;FABBRICATO;via maddalene;6;45.0904443;7.7065946;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];False;[];originali;();;683706;D20;['ID: 683706, MQ: 78.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;2.0
683707;L219;1145;43;6.0;82.0;FABBRICATO;via maddalene;6;45.0904443;7.7065946;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];False;[];originali;();;683707;D20;['ID: 683707, MQ: 82.0, TIPO: Abitazione'];;;;;;1.0;1.0;1.0;1.0;1.0;1.0
683708;L219;1145;43;60.0;53.0;FABBRICATO;via maddalene;6;45.0904443;7.7065946;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];False;[];originali;();;683708;D20;['ID: 683708, MQ: 53.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
683709;L219;1145;43;61.0;79.0;FABBRICATO;via maddalene;6;45.0904443;7.7065946;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;['2019_312661_0203.xml'];G;303.37;F;['2019_312661_0203.xml'];False;['2019_312661_0203.xml'];originali;('2019_312661_0203.xml',);ape_summary_98ffcfb4cf6d.html;683709;D20;['ID: 683709, MQ: 79.0, TIPO: Abitazione'];1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0
683710;L219;1145;43;7.0;55.0;FABBRICATO;via maddalene;6;45.0904443;7.7065946;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];False;[];originali;();;683710;D20;['ID: 683710, MQ: 55.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;2.0
683711;L219;1145;43;8.0;80.0;FABBRICATO;via maddalene;6;45.0904443;7.7065946;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;['2019_312661_0197.xml'];G;244.18;F;['2019_312661_0197.xml'];False;['2019_312661_0197.xml'];originali;('2019_312661_0197.xml',);ape_summary_98aa7e0969c8.html;683711;D20;['ID: 683711, MQ: 80.0, TIPO: Abitazione'];1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;3.0;2.0
683712;L219;1145;43;9.0;53.0;FABBRICATO;via maddalene;6;45.0904443;7.7065946;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];False;[];originali;();;683712;D20;['ID: 683712, MQ: 53.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
683713;L219;1033;15;;84.0;FABBRICATO;Strada Bellacomba;138;45.1247039;7.6717321;Magazzino e locali di deposito;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;1;[];False;[];;;;[];True;[];originali;();;683713;D22;['ID: 683713, MQ: 84.0, TIPO: Magazzino e locali di deposito'];;;;;;1.0;1.0;1.0;1.0;1.0;1.0
683715;L219;1033;20;2.0;165.0;FABBRICATO;Strada Bellacomba;138;45.1245559;7.6715423;Magazzino e locali di deposito;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;1;[];False;[];;;;[];True;[];originali;();;683715;D22;['ID: 683715, MQ: 165.0, TIPO: Magazzino e locali di deposito'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
683716;L219;1033;20;3.0;62.0;FABBRICATO;Strada Bellacomba;138;45.1245559;7.6715423;Fabbricato per attività produttiva (industriale, artigianale o agricola);Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;1;[];False;[];;;;[];True;[];originali;();;683716;D22;['ID: 683716, MQ: 62.0, TIPO: Fabbricato per attività produttiva (industriale, artigianale o agricola)'];;;;;;2.0;3.0;2.0;2.0;3.0;2.0
683717;L219;1033;20;4.0;60.0;FABBRICATO;Strada Bellacomba;138;45.1245559;7.6715423;Magazzino e locali di deposito;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;1;[];False;[];;;;[];True;[];originali;();;683717;D22;['ID: 683717, MQ: 60.0, TIPO: Magazzino e locali di deposito'];;;;;;2.0;3.0;2.0;2.0;3.0;2.0
683718;L219;1033;20;5.0;82.0;FABBRICATO;Strada Bellacomba;138;45.1245559;7.6715423;Fabbricato per attività produttiva (industriale, artigianale o agricola);Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;1;[];False;[];;;;[];True;[];originali;();;683718;D22;['ID: 683718, MQ: 82.0, TIPO: Fabbricato per attività produttiva (industriale, artigianale o agricola)'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
683719;L219;1145;5;1.0;35.0;FABBRICATO;via gallina giacinto;3;45.091638;7.7092493;Locale commerciale, negozio;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;1;[];False;[];;;;[];True;[];originali;();;683719;D20;['ID: 683719, MQ: 35.0, TIPO: Locale commerciale, negozio'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
683720;L219;1145;5;10.0;48.0;FABBRICATO;via gallina giacinto;3 3;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683720;D20;['ID: 683720, MQ: 48.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
683721;L219;1145;5;11.0;64.0;FABBRICATO;via gallina giacinto;3 2;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683721;D20;['ID: 683721, MQ: 64.0, TIPO: Abitazione'];;;;;;1.0;1.0;1.0;1.0;1.0;1.0
683722;L219;1145;5;12.0;64.0;FABBRICATO;via gallina giacinto;3 2;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683722;D20;['ID: 683722, MQ: 64.0, TIPO: Abitazione'];;;;;;2.0;2.0;1.0;1.0;2.0;1.0
683723;L219;1145;5;13.0;64.0;FABBRICATO;via gallina giacinto;3 2;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683723;D20;['ID: 683723, MQ: 64.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
683724;L219;1145;5;14.0;64.0;FABBRICATO;via gallina giacinto;3 2;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683724;D20;['ID: 683724, MQ: 64.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
683725;L219;1145;5;15.0;64.0;FABBRICATO;via gallina giacinto;3 2;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683725;D20;['ID: 683725, MQ: 64.0, TIPO: Abitazione'];;;;;;2.0;3.0;2.0;2.0;3.0;2.0
683726;L219;1145;5;16.0;64.0;FABBRICATO;via gallina giacinto;3 2;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683726;D20;['ID: 683726, MQ: 64.0, TIPO: Abitazione'];;;;;;1.0;1.0;1.0;1.0;1.0;1.0
683727;L219;1145;5;17.0;48.0;FABBRICATO;via gallina giacinto;3 1;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683727;D20;['ID: 683727, MQ: 48.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;2.0
683728;L219;1145;5;18.0;64.0;FABBRICATO;via gallina giacinto;3 1;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683728;D20;['ID: 683728, MQ: 64.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
683729;L219;1145;5;19.0;48.0;FABBRICATO;via gallina giacinto;3 1;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683729;D20;['ID: 683729, MQ: 48.0, TIPO: Abitazione'];;;;;;3.0;4.0;3.0;3.0;4.0;3.0
683730;L219;1145;5;2.0;72.0;FABBRICATO;via gallina giacinto;3;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683730;D20;['ID: 683730, MQ: 72.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
683731;L219;1145;5;20.0;64.0;FABBRICATO;via gallina giacinto;3 1;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;['2021_313821_0133.xml'];E;136.16;D;['2021_313821_0133.xml'];True;['2021_313821_0133.xml'];originali;('2021_313821_0133.xml',);ape_summary_6c471f51a414.html;683731;D20;['ID: 683731, MQ: 64.0, TIPO: Abitazione'];3.0;1.0;1.0;1.0;1.5;3.0;3.0;3.0;3.0;3.0;3.0
683732;L219;1145;5;23.0;48.0;FABBRICATO;via gallina giacinto;3 1;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683732;D20;['ID: 683732, MQ: 48.0, TIPO: Abitazione'];;;;;;2.0;3.0;2.0;2.0;3.0;2.0
683733;L219;1145;5;24.0;48.0;FABBRICATO;via gallina giacinto;3 1;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683733;D20;['ID: 683733, MQ: 48.0, TIPO: Abitazione'];;;;;;1.0;1.0;1.0;1.0;1.0;1.0
683734;L219;1145;5;25.0;64.0;FABBRICATO;via gallina giacinto;3 6;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683734;D20;['ID: 683734, MQ: 64.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
683735;L219;1145;5;26.0;48.0;FABBRICATO;via gallina giacinto;3 6;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683735;D20;['ID: 683735, MQ: 48.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
683736;L219;1145;5;27.0;64.0;FABBRICATO;via gallina giacinto;3 6;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683736;D20;['ID: 683736, MQ: 64.0, TIPO: Abitazione'];;;;;;2.0;3.0;2.0;2.0;3.0;2.0
683737;L219;1145;5;28.0;48.0;FABBRICATO;via gallina giacinto;3 6;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683737;D20;['ID: 683737, MQ: 48.0, TIPO: Abitazione'];;;;;;3.0;4.0;3.0;3.0;4.0;3.0
683738;L219;1145;5;29.0;64.0;FABBRICATO;via gallina giacinto;3 6;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683738;D20;['ID: 683738, MQ: 64.0, TIPO: Abitazione'];;;;;;3.0;4.0;3.0;3.0;4.0;3.0
683739;L219;1145;5;3.0;64.0;FABBRICATO;via gallina giacinto;3 3;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683739;D20;['ID: 683739, MQ: 64.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
683740;L219;1145;5;30.0;58.0;FABBRICATO;via gallina giacinto;3 6;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683740;D20;['ID: 683740, MQ: 58.0, TIPO: Abitazione'];;;;;;2.0;3.0;1.0;1.0;2.0;1.0
683741;L219;1145;5;31.0;59.0;FABBRICATO;via gallina giacinto;3 6;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683741;D20;['ID: 683741, MQ: 59.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
683742;L219;1145;5;32.0;61.0;FABBRICATO;via gallina giacinto;3 6;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683742;D20;['ID: 683742, MQ: 61.0, TIPO: Abitazione'];;;;;;1.0;1.0;1.0;1.0;2.0;1.0
683743;L219;1145;5;33.0;55.0;FABBRICATO;via gallina giacinto;3 5;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683743;D20;['ID: 683743, MQ: 55.0, TIPO: Abitazione'];;;;;;2.0;3.0;2.0;2.0;3.0;2.0
683744;L219;1145;5;34.0;64.0;FABBRICATO;via gallina giacinto;3 5;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683744;D20;['ID: 683744, MQ: 64.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
683745;L219;1145;5;35.0;64.0;FABBRICATO;via gallina giacinto;3 5;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683745;D20;['ID: 683745, MQ: 64.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
683746;L219;1145;5;36.0;44.0;FABBRICATO;via gallina giacinto;3 5;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683746;D20;['ID: 683746, MQ: 44.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
683747;L219;1145;5;37.0;48.0;FABBRICATO;via gallina giacinto;3 5;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683747;D20;['ID: 683747, MQ: 48.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
683748;L219;1145;5;38.0;44.0;FABBRICATO;via gallina giacinto;3 5;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;['2021_313821_0149.xml'];E;132.93;D;['2021_313821_0149.xml'];True;['2021_313821_0149.xml'];originali;('2021_313821_0149.xml',);ape_summary_24f8a3a51e22.html;683748;D20;['ID: 683748, MQ: 44.0, TIPO: Abitazione'];3.0;1.0;1.0;1.0;1.5;3.0;3.0;2.0;2.0;3.0;2.0
683749;L219;1145;5;39.0;48.0;FABBRICATO;via gallina giacinto;3 4;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683749;D20;['ID: 683749, MQ: 48.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
683750;L219;1145;5;4.0;48.0;FABBRICATO;via gallina giacinto;3 3;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683750;D20;['ID: 683750, MQ: 48.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
683751;L219;1145;5;40.0;64.0;FABBRICATO;via gallina giacinto;3 4;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683751;D20;['ID: 683751, MQ: 64.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
683752;L219;1145;5;41.0;48.0;FABBRICATO;via gallina giacinto;3 4;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683752;D20;['ID: 683752, MQ: 48.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
683753;L219;1145;5;42.0;64.0;FABBRICATO;via gallina giacinto;3 4;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683753;D20;['ID: 683753, MQ: 64.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
683754;L219;1145;5;43.0;48.0;FABBRICATO;via gallina giacinto;3 4;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;['2021_313821_0148.xml'];F;237.13;E;['2021_313821_0148.xml'];True;['2021_313821_0148.xml'];originali;('2021_313821_0148.xml',);ape_summary_0db49403985a.html;683754;D20;['ID: 683754, MQ: 48.0, TIPO: Abitazione'];1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;3.0;2.0
683755;L219;1145;5;44.0;64.0;FABBRICATO;via gallina giacinto;3 4;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683755;D20;['ID: 683755, MQ: 64.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
683756;L219;1145;5;45.0;48.0;FABBRICATO;via gallina giacinto;3 4;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683756;D20;['ID: 683756, MQ: 48.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;2.0
683757;L219;1145;5;46.0;48.0;FABBRICATO;via gallina giacinto;3 4;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683757;D20;['ID: 683757, MQ: 48.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
683758;L219;1145;5;48.0;134.0;FABBRICATO;via gallina giacinto;3 1;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683758;D20;['ID: 683758, MQ: 134.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
683759;L219;1145;5;5.0;64.0;FABBRICATO;via gallina giacinto;3 3;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683759;D20;['ID: 683759, MQ: 64.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
683760;L219;1145;5;6.0;48.0;FABBRICATO;via gallina giacinto;3 3;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683760;D20;['ID: 683760, MQ: 48.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
683761;L219;1145;5;7.0;64.0;FABBRICATO;via gallina giacinto;3 3;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683761;D20;['ID: 683761, MQ: 64.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
683762;L219;1145;5;8.0;55.0;FABBRICATO;via gallina giacinto;3 3;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683762;D20;['ID: 683762, MQ: 55.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
683763;L219;1145;5;9.0;48.0;FABBRICATO;via gallina giacinto;3 3;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;683763;D20;['ID: 683763, MQ: 48.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;3.0;2.0
685998;L219;1008;59;;74.0;FABBRICATO;Strada Bellacomba;138;45.1247353;7.6727585;Magazzino e locali di deposito;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;1;[];False;[];;;;[];True;[];originali;();;685998;D22;['ID: 685998, MQ: 74.0, TIPO: Magazzino e locali di deposito'];;;;;;2.0;3.0;2.0;2.0;3.0;2.0
