file,unita,indirizzo,data_emissione,classe,epglnren,epglren,co2,superficie,vettore,serv_risc,serv_acs,serv_raf,serv_vent,serv_illu,serv_trasp,destinazione_uso_cod,oggetto_attestato_cod,tipologia_edilizia_cod,piano,codice_catastale,sezione,foglio,particella,subA,subDA,subalterno,anno_costruzione,lat,lon,coordinate_str,comune,zona_climatica,intervento_desc,intervento_classe_target,intervento_payback,qualita_invernale,qualita_estiva,fonti_rinnovabili,imp_risc_anno,imp_risc_desc,imp_risc_tipo,imp_risc_epnren,imp_acs_anno,imp_acs_desc,imp_acs_tipo,imp_acs_epnren,imp_raf_anno,imp_raf_desc,imp_raf_tipo,imp_raf_epnren,consumo_kwh_tot,tipologia_edilizia_str,ape_class_score,ape_system_score,ape_envelope_score,ape_renewables_score,ape_total_points,ape_score,kwh_per_sqm,energy_score,estimated_cost_year,cost_per_sqm_year
2020_202078_0039.xml,35,CORSO BELGIO 105,2020-03-18,E,159.21,5.46,32.66,64.4,Gas naturale,False,False,False,False,False,False,0.0,1.0,6.0,5.0,L219,,1253.0,29.0,35.0,35.0,,1953.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				Isolamento strutture opache verticali verso l'esterno,D,14.0,Triste,Triste,No,2018.0,,Caldaia standard,138.72,2012.0,,Boiler elettrico,20.49,,,,,9557.961999999998,N/D,2,2,1,2,7,1,148.41555900621114,56.0,2389.4904999999994,37.103889751552785
2021_101746_0026.xml,35,CORSO ORBASSANO 370,2021-09-27,G,285.59,0.0,55.17,73.0,Gas naturale,True,True,False,False,False,False,0.0,1.0,9.0,8.0,L219,,1429.0,98.0,35.0,35.0,,1960.0,45.0338,7.6206,"45.0338, 7.6206",Torino,E,				INSUFFLAGGIO PARETI PERIMETRALI E ISOLAMENTO SOTTOTETTO,F,8.0,Triste,Triste,No,2016.0,,Caldaia a condensazione,255.03,2000.0,,Caldaia standard,30.56,,,,,19023.04,App. Condominio,1,2,1,2,6,1,260.5895890410959,10.0,4755.76,65.14739726027398
2021_106141_0031.xml,35,Corso Lombardia 123,2021-12-15,G,233.2,10.36,76.65,53.0,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,9.0,1.0,L219,,1111.0,87.0,35.0,35.0,,1960.0,45.0984,7.6485,"45.0984, 7.6485",Torino,E,Sostituzione serramenti,G,12.33,Triste,Triste,No,1991.0,,Teleriscaldamento,190.21,2015.0,Caldaia elettrica,Caldaia elettrica,42.99,,,,,12918.0,App. Condominio,1,2,1,2,6,1,243.73584905660377,14.0,3229.5,60.93396226415094
2022_200542_0102.xml,35,Via Carmagnola 16,2022-12-05,D,63.83,4.13,12.56,43.81,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,1.0,L219,0,1184.0,66.0,35.0,35.0,,1959.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,Isolamento strutture opache verticali,A1,50.0,Triste,Triste,No,2009.0,,Caldaia standard,40.25,2009.0,,Caldaia standard,23.58,,,,,2432.64,Ed. Plurifam.,3,2,1,2,8,1,55.52704861903674,90.0,608.16,13.881762154759185
2022_200690_0022.xml,35,VIA ANDREA SANSOVINO 98,2022-01-03,F,159.33,14.37,26.43,48.0,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,1.0,L219,,1073.0,6.0,35.0,35.0,,1953.0,45.1167,7.7167,"45.1167, 7.7167",Torino,E,0Intervento sulle strutture opachefalse10.7D111.131Intervento sui serramentifalse27.9E136.12D90.09,D,10.7,Triste,Triste,No,1983.0,Teleriscaldamento_1,Teleriscaldamento,99.71,2000.0,Generatore a energia elettrica_1,Boiler elettrico,59.62,,,,,4659.0,Ed. Plurifam.,1,5,1,2,9,2,97.0625,78.0,1164.75,24.265625
2022_203144_0005.xml,35,CORSO TARANTO 159,2022-03-14,G,222.02,12.84,46.32,67.88,Gas naturale,False,False,False,False,False,False,0.0,1.0,3.0,2.0,L219,,1133.0,17.0,35.0,35.0,,1970.0,45.1167,7.7167,"45.1167, 7.7167",TORINO,E,				SOSTITUZIONE INFISSI,G,10.0,Triste,Triste,No,2016.0,,Caldaia a condensazione,169.69,2011.0,,Boiler elettrico,52.33,,,,,13329.1066,Ed. Plurifam.,1,2,1,2,6,1,196.36279611078373,32.0,3332.27665,49.09069902769593
2022_107973_0121.xml,350,Via Verolengo 29/7,2022-03-25,D,149.53,10.81,41.57,55.5,Teleriscaldamento,True,True,True,False,False,False,0.0,1.0,6.0,5.0,L219,,52.0,6.0,350.0,350.0,,2005.0,45.094244,7.669632,"45.094244, 7.669632",Torino,E,1 Pellicolamento su involucro trasparente (serramenti verso SUD)false99.7D146.99D146.99,D,99.7,Triste,Sorridente,No,2005.0,Teleriscaldamento,Teleriscaldamento,69.37,2005.0,Teleriscaldamento,Teleriscaldamento,35.3,2018.0,DAIKIN - FTX25JV,Pompa di calore,44.86,5150.0,N/D,3,5,1,2,11,2,92.7927927927928,80.0,1287.5,23.1981981981982
2019_102902_0019.xml,351,Salita Michelangelo Garove 24,2019-09-12,D,738.26,90.07,240.82,3419.0,Gas naturale,True,True,True,True,True,True,1.0,1.0,6.0,2.0,L219,,1153.0,130.0,351.0,351.0,,2002.0,45.1167,7.7167,"45.1167, 7.7167",Torino,E,4Relampingfalse6.2D715.22D715.22,D,6.2,Triste,Sorridente,No,2002.0,UNICAL TRISTAR 1650,Caldaia standard,371.52,2002.0,Generatore a energia elettrica_1,Boiler elettrico,0.0,2002.0,TRANE RTHC E3,Pompa di calore,28.25,1903942.96,N/D,3,2,1,2,8,1,556.8712957004972,3.0,475985.74,139.2178239251243
2020_205199_0026.xml,351,VIA VEROLENGO 29,2020-01-24,D,95.48,8.59,36.91,92.63,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,0.0,5.0,L219,,52.0,6.0,351.0,351.0,,2006.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				Isolamento strutture opache verticali verso l'esterno,D,15.0,Sorridente,Triste,No,2005.0,,Teleriscaldamento,59.86,2010.0,,Boiler elettrico,35.62,,,,,10492.91,N/D,3,2,5,2,12,3,113.27766382381519,72.0,2623.2275,28.319415955953797
2020_113131_0014.xml,352,Corso Corsica 17,2020-12-15,F,183.32,22.32,39.99,82.91,Energia elettrica da rete,True,True,False,False,False,False,0.0,1.0,3.0,8.0,L219,,1423.0,236.0,352.0,352.0,,1968.0,45.031558,7.652491,"45.031558, 7.652491",TORINO,E,0Intervento su componenti opachi tramite insufflaggio nella camera d'ariafalse3E107.00E107.00,E,3.0,Basita/o,Triste,No,1000.0,TELERISCALDAMENTO,Teleriscaldamento,139.17,2020.0,BOILER A GAS PER ACS,Caldaia standard,44.15,,,,,10179.86,Ed. Plurifam.,1,5,3,2,11,2,122.78205282836812,68.0,2544.965,30.69551320709203
2020_205199_0028.xml,352,VIA VEROLENGO 29,2020-01-24,E,89.45,9.32,33.3,70.3,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,0.0,5.0,L219,,52.0,6.0,352.0,352.0,,2006.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				Isolamento strutture opache verticali verso l'esterno,E,15.0,Sorridente,Triste,No,2005.0,,Teleriscaldamento,50.77,2010.0,,Boiler elettrico,38.68,,,,,7059.639999999999,N/D,2,2,5,2,11,2,100.42162162162161,77.0,1764.9099999999999,25.105405405405403
2020_113131_0013.xml,353,Corso Corsica 15,2020-12-15,F,176.24,20.67,38.33,81.94,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,8.0,L219,,1423.0,236.0,353.0,353.0,,1968.0,45.031718,7.65259,"45.031718, 7.65259",TORINO,E,0Intervento su componenti opachi tramite insufflaggio nelle camere d'aria delle pareti internefalse3D110.99D101.14,D,3.0,Basita/o,Triste,No,1000.0,TELERISCALDAMENTO,Teleriscaldamento,131.94,2020.0,BOILER A GAS,Caldaia standard,44.3,,,,,9764.04,Ed. Plurifam.,1,5,3,2,11,2,119.16084940200147,69.0,2441.01,29.79021235050037
2021_212275_0042.xml,354,Via Verolengo 29/7,2021-07-06,A1,43.91,0.0,8.78,88.14,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,9.0,1.0,L219,,52.0,6.0,354.0,354.0,,2005.0,45.094372,7.669032,"45.094372, 7.669032",TORINO,E,1Intervento su infissifalse26A141.16A141.16,A1,26.0,Sorridente,Triste,No,2005.0,Nuovo Teleriscaldamento ...,Teleriscaldamento,16.02,2005.0,Nuovo Teleriscaldamento ...,Teleriscaldamento,27.89,,,,,2580.0,App. Condominio,5,5,5,2,17,4,29.271613342409804,95.0,645.0,7.317903335602451
2020_112764_0065.xml,356,Via Albenga 22,2020-03-09,F,130.61,11.39,37.88,105.86,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,2.0,L219,,1423.0,236.0,356.0,356.0,,1978.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,				Sostituzione serramenti con serramenti ad alta efficienza energetica,D,10.0,Triste,Triste,No,1998.0,Teleriscaldamento,Teleriscaldamento,84.54,2010.0,Scaldabagno,Boiler elettrico,46.07,,,,,11951.0,Ed. Plurifam.,1,5,1,2,9,2,112.89438881541659,72.0,2987.75,28.223597203854148
2019_104941_0001.xml,36,Corso Taranto 159,2019-01-23,E,149.26,0.23,28.9,51.52,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,2.0,L219,,1133.0,14.0,36.0,36.0,,1960.0,45.0957,7.7133,"45.0957, 7.7133",Torino,E,1Fabbricato,D,18.2,Triste,Basita/o,No,2013.0,GENERATORE CENTRALIZZATO 1,Caldaia a condensazione,122.89,2000.0,GENERATORE AUTONOMO 1,Caldaia standard,26.37,,,,,7678.799999999999,Ed. Plurifam.,2,2,1,2,7,1,149.0450310559006,55.0,1919.6999999999998,37.26125776397515
2019_312661_0196.xml,36,Via Mddalene 10,2019-07-11,E,174.12,1.19,35.0,65.84,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,2.0,L219,,1145.0,74.0,36.0,36.0,,1970.0,45.0904,7.7074,"45.0904, 7.7074",Torino,E,Installazione valvole termostatiche,E,5.46,Triste,Basita/o,No,2003.0,,Caldaia a condensazione,135.18,2005.0,,Caldaia standard,38.94,,,,,10771.98,Ed. Plurifam.,2,2,1,2,7,1,163.60844471445927,48.0,2692.995,40.90211117861482
2019_312661_0208.xml,36,Via Maddalene 6,2019-11-18,F,289.35,2.56,58.25,44.56,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,6.0,L219,,1145.0,43.0,36.0,36.0,,1970.0,45.0905,7.7067,"45.0905, 7.7067",Torino,E,Installazione valvole termostatiche,F,5.33,Triste,Basita/o,No,2006.0,,Caldaia a condensazione,211.92,2017.0,,Caldaia standard,77.43,,,,,12070.6,Ed. Plurifam.,1,2,1,2,6,1,270.8842010771993,7.0,3017.65,67.72105026929982
2020_108048_0006.xml,36,Via Pietro Giuria 24,2020-08-11,D,65.03,0.29,12.24,82.05,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,4.0,L219,-,1351.0,295.0,36.0,36.0,,1956.0,45.049946,7.6796009,"45.049946, 7.6796009",TORINO,E,0isolamento termico pareti perimetralifalse10A229.40A229.40,A2,10.0,Triste,Triste,No,2011.0,PRINCIPALE,Caldaia a condensazione,44.9,2018.0,ACS,Scalda-acqua a gas,20.13,,,,,5299.32,Ed. Plurifam.,3,2,1,2,8,1,64.58647166361975,88.0,1324.83,16.146617915904937
2020_200213_0016.xml,36,Filadelfia 237,2021-07-09,C,95.51,0.0,17921.91,61.22,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,3.0,1.0,L219,,1387.0,35.0,36.0,36.0,,1970.0,45.1167,7.7167,"45.1167, 7.7167",TORINO,E,				Isolamento strutture opache orizzontali verso zone non riscaldate,C,20.0,Triste,Basita/o,No,1996.0,,Teleriscaldamento,71.14,1996.0,,Teleriscaldamento,24.37,,,,,6814.78,Ed. Plurifam.,3,2,1,2,8,1,111.31623652401176,73.0,1703.695,27.82905913100294
2020_205199_0006.xml,36,VIA SANSOVINO 98,2020-01-14,E,115.38,0.0,49.22,44.85,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,0.0,1.0,L219,,1073.0,7.0,36.0,36.0,,1961.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				Isolamento strutture opache verticali verso l'esterno,D,16.0,Triste,Triste,No,2005.0,,Teleriscaldamento,94.67,2010.0,,Scalda-acqua a gas,20.71,,,,,7669.694,N/D,2,2,1,2,7,1,171.00767001114826,44.0,1917.4235,42.751917502787066
2021_106141_0027.xml,36,Via Paganini 38,2021-10-22,G,395.22,13.75,81.09,60.68,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,4.0,L219,,1188.0,8.0,36.0,36.0,,1930.0,45.0873,7.7046,"45.0873, 7.7046",Torino,E,Sostituzione serramenti,G,12.11,Triste,Basita/o,No,2010.0,,Caldaia standard,340.75,2010.0,,Boiler elettrico,54.47,,,,,21317.04,Ed. Plurifam.,1,2,1,2,6,1,351.30257086354646,0.0,5329.26,87.82564271588662
2022_101746_0002.xml,36,CORSO ORBASSANO 370,2022-04-03,G,181.84,0.0,35.59,42.0,Gas naturale,True,True,False,False,False,False,0.0,1.0,9.0,8.0,L219,,1429.0,98.0,36.0,36.0,,1960.0,45.0338,7.6206,"45.0338, 7.6206",Torino,E,				INSUFFLAGGIO PARETI PERIMETRALI,F,8.0,Triste,Triste,No,2016.0,,Caldaia a condensazione,149.97,2000.0,,Caldaia standard,31.87,,,,,6699.58,App. Condominio,1,2,1,2,6,1,159.51380952380953,50.0,1674.895,39.87845238095238
2022_110129_0003.xml,36,Corso Taranto 157,2022-11-07,E,255.62,0.72,51.23,99.0,Gas naturale,False,False,False,False,False,False,0.0,1.0,3.0,0.0,L219,,1133.0,15.0,36.0,36.0,,1960.0,45.095741,7.71325,"45.095741, 7.71325",Torino,E,				Isolamento pareti verticali,D,9.99,Triste,Sorridente,No,2016.0,Caldaia a condensazione,Caldaia a condensazione,229.56,2022.0,Caldaia standard,Caldaia standard,26.06,,,,,25201.8,Ed. Plurifam.,2,4,1,2,9,2,254.56363636363636,11.0,6300.45,63.64090909090909
2022_113184_0091.xml,36,via Aosti 31,2022-07-27,F,271.38,14.79,56.48,48.51,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,5.0,L219,,1184.0,5.0,36.0,36.0,,1950.0,45.0851,7.6909,"45.0851, 7.6909",Torino,E,coibentazione solaio sottotetto,E,6.16,Triste,Triste,No,2012.0,,Caldaia a condensazione,211.43,2015.0,,Boiler elettrico,59.95,,,,,11227.44,Ed. Plurifam.,1,2,1,2,6,1,231.44588744588748,18.0,2806.86,57.86147186147187
2022_208821_0045.xml,36,CORSO BELGIO 38,2022-04-03,G,255.63,2.04,48.23,27.9,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,3.0,L219,-,1251.0,389.0,36.0,36.0,,1947.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,"Si evidenzia che, per il sopracitato intervento migliorativo raccomandato, possono essere utilizzate le detrazioni fiscali, nel rispetto della legge nazionale vigente",F,4.0,Triste,Triste,No,2007.0,,Caldaia a condensazione,227.88,2007.0,,Scalda-acqua a gas,27.75,,,,,7029.299999999999,Ed. Plurifam.,1,2,1,2,6,1,251.94623655913978,12.0,1757.3249999999998,62.986559139784944
2022_313821_0042.xml,36,"Via Tartini 31, 33, 35, 37 10154, Torino",2022-10-06,F,273.73,1.0,54.89,67.83,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,3.0,L219,,1131.0,72.0,36.0,36.0,,1968.0,45.0966,7.7102,"45.0966, 7.7102",Torino,E,sostituzioni serramenti,E,22.82,Triste,Triste,No,2013.0,,Teleriscaldamento,236.48,2010.0,,Caldaia standard,37.25,,,,,12987.92,Ed. Plurifam.,1,2,1,2,6,1,191.47751732271857,34.0,3246.98,47.86937933067964
2022_209689_0145.xml,365,Corso Eusebio Giambone 51,2022-10-28,E,121.58,9.65,24.04,71.45,Gas naturale,True,True,False,False,False,False,0.0,1.0,6.0,1.0,L219,0,1423.0,236.0,365.0,365.0,,1962.0,45.0312048,7.6524275,"45.0312048, 7.6524275",TORINO,E,Isolamento pareti esterne,D,1.0,Triste,Triste,No,1992.0,PRINCIPALE,Teleriscaldamento,67.66,2020.0,Impianto 1...,Scalda-acqua a gas,53.92,,,,,7079.719999999999,N/D,2,2,1,2,7,1,99.08635409377186,78.0,1769.9299999999998,24.771588523442965
2019_113118_0021.xml,37,via Parenzo 90,2019-05-23,E,202.79,0.32,84.12,39.14,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,9.0,0.0,L219,,1073.0,16.0,37.0,37.0,,1955.0,45.101796,7.644259,"45.101796, 7.644259",TORINO,E,1Sostituzione serramentifalse26D180.17D180.17,D,26.0,Triste,Triste,No,1983.0,Sottocentrale di teleriscaldamento,Teleriscaldamento,157.16,1000.0,Scaldacqua a metano,Scalda-acqua a gas,45.63,,,,,11559.2,App. Condominio,2,5,1,2,10,2,295.32958610117527,4.0,2889.8,73.83239652529382
2020_201276_0001.xml,37,strada del portone 35,2020-05-15,E,111.82,3.78,21.51,46.87,Gas naturale,True,True,False,False,False,False,0.0,1.0,6.0,6.0,L219,u,1432.0,161.0,37.0,37.0,,2009.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,0insufliaggio intercapedine pareti perimetrali con fiocchi di cellulosa e o similifalse18D79.11D79.11,D,18.0,Triste,Triste,No,2009.0,PRINCIPALE,Caldaia standard,74.74,2009.0,PRINCIPALE,Caldaia standard,37.08,,,,,4889.76,N/D,2,2,1,2,7,1,104.32600810753148,76.0,1222.44,26.08150202688287
2020_206337_0003.xml,37,Corsica 19,2020-12-01,D,122.31,0.37,35.85,103.41,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,7.0,1.0,L219,,1423.0,236.0,37.0,37.0,,1985.0,45.0315,7.6524,"45.0315, 7.6524",Torino,E,"				Sostituzione serramenti esistenti con altri dotati di Uf < 1,0 W/mqk e Ug < 0,5 W/mqk",C,15.85,Triste,Basita/o,No,2014.0,,Teleriscaldamento,98.01,2014.0,Rendimento noto stagionale,Rendimento noto stagionale,24.3,,,,,13034.54,N/D,3,2,1,2,8,1,126.0471907939271,66.0,3258.635,31.511797698481775
2022_113184_0138.xml,37,Via Artom 55,2022-10-24,E,156.57,16.78,32.21,54.56,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,8.0,L219,,1488.0,14.0,37.0,37.0,,1966.0,45.0131,7.6494,"45.0131, 7.6494",Torino,E,installazione solare fotovoltaico,E,4.31,Triste,Triste,No,1996.0,,Teleriscaldamento,97.79,2018.0,,Boiler elettrico,58.78,,,,,7635.0,Ed. Plurifam.,2,2,1,2,7,1,139.93768328445748,60.0,1908.75,34.98442082111437
2022_213615_0228.xml,37,via parenzo 80,2022-06-14,F,148.79,14.18,30.78,38.98,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,3.0,1.0,L219,,1073.0,18.0,37.0,37.0,,1953.0,45.1012663575647,7.64395591667177,"45.1012663575647, 7.64395591667177",Torino,E,Data sopralluogo: 14/06/2022,E,10.0,Triste,Triste,No,2015.0,,Teleriscaldamento,89.97,2010.0,,Boiler elettrico,58.82,,,,,4515.85,Ed. Plurifam.,1,2,1,2,6,1,115.85043612108775,71.0,1128.9625,28.96260903027194
2022_312661_0125.xml,37,Via Vittime di Bologna 5,2022-09-27,E,159.38,8.45,32.05,46.21,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,0.0,L219,,1089.0,306.0,37.0,37.0,,1985.0,45.1011,7.7292,"45.1011, 7.7292",Torino,E,realizzazione cappotto,E,8.02,Triste,Triste,Sì,2003.0,,Caldaia a condensazione,136.76,2003.0,,Caldaia a condensazione,22.62,,,,,7249.96,Ed. Plurifam.,2,2,1,5,10,2,156.89158190867778,51.0,1812.49,39.222895477169445
2021_101550_0012.xml,371,corso giambone 51,2021-02-09,D,98.46,8.38,20.82,128.98,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,9.0,9.0,L219,0,1423.0,236.0,371.0,371.0,,1970.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,cappotto,C,4.0,Triste,Triste,No,1992.0,PRINCIPALE,Teleriscaldamento,63.69,2020.0,boiler  1 autonomo,Boiler elettrico,34.77,,,,,7768.0,App. Condominio,3,2,1,2,8,1,60.2263916886339,89.0,1942.0,15.056597922158476
2021_101550_0013.xml,372,corso giambone 51,2021-02-09,D,106.09,9.34,22.51,83.42,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,9.0,9.0,L219,0,1423.0,236.0,372.0,372.0,,1970.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,cappotto,C,2.0,Triste,Triste,No,1992.0,PRINCIPALE,Teleriscaldamento,67.32,2020.0,boiler2,Boiler elettrico,38.77,,,,,5411.0,App. Condominio,3,2,1,2,8,1,64.86454087748741,88.0,1352.75,16.216135219371854
2021_208114_0011.xml,373,CORSO TRAIANO 143,2021-04-17,B,190.52,0.0,38.1,57.12,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,3.0,9.0,L219,,1443.0,646.0,373.0,373.0,,2011.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				Sostituzione componenti finestrati,B,20.0,Triste,Triste,No,2011.0,,Teleriscaldamento,147.31,2011.0,,Teleriscaldamento,43.21,,,,,7255.05,Ed. Plurifam.,4,2,1,2,9,2,127.01418067226892,66.0,1813.7625,31.75354516806723
2021_208114_0012.xml,374,VIA LUIGI PALMA DI CESNOLA 63,2021-04-17,A2,359.68,0.0,71.94,114.36,Teleriscaldamento,False,False,False,False,False,False,1.0,1.0,3.0,0.0,L219,,1443.0,646.0,374.0,374.0,,2011.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				Sostituzione componenti finestrati,A2,20.0,Basita/o,Basita/o,No,2011.0,,Teleriscaldamento,321.16,2011.0,,Teleriscaldamento,38.52,,,,,27422.25,Ed. Plurifam.,5,2,3,2,12,3,239.78882476390348,58.0,6855.5625,59.94720619097587
2021_103137_0013.xml,377,via Treviso 26I,2021-07-18,C,407.91,0.8,81.7,760.6,Gas naturale,True,True,True,False,False,False,1.0,1.0,9.0,0.0,L219,,1153.0,130.0,377.0,377.0,,2002.0,45.0874,7.6677,"45.0874, 7.6677",Torino,E,				MIGLIORAMENTO PRESTAZIONI PARETI OPACHE,B,12.0,Triste,Basita/o,No,2002.0,,Caldaia standard,347.98,2002.0,,Caldaia standard,57.57,2002.0,,Pompa di calore,2.36,294375.84,App. Condominio,3,2,1,2,8,1,387.03108072574287,22.0,73593.96,96.75777018143572
2021_103137_0009.xml,378,via Treviso 26G,2021-03-19,D,333.16,4.53,67.31,303.03,Gas naturale,True,False,True,False,False,False,1.0,1.0,9.0,0.0,L219,,1153.0,130.0,378.0,378.0,,2002.0,45.0874,7.6677,"45.0874, 7.6677",Torino,E,				MIGLIORAMENTO PRESTAZIONI SUPERFICI VETRATE,B,13.0,Triste,Basita/o,No,2002.0,,Caldaia standard,320.77,,,,,2002.0,,Pompa di calore,12.39,93649.32,App. Condominio,3,2,1,2,8,1,309.0430650430651,40.0,23412.33,77.26076626076627
2021_212275_0079.xml,379,Via Verolengo 29/7,2021-08-10,B,67.69,0.0,13.54,64.63,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,9.0,11.0,L219,,52.0,6.0,379.0,379.0,,2005.0,45.094372,7.669032,"45.094372, 7.669032",TORINO,E,1Intervento su infissifalse26A156.60A156.60,A1,26.0,Sorridente,Basita/o,No,2005.0,Nuovo Teleriscaldamento ...,Teleriscaldamento,27.77,2005.0,Nuovo Teleriscaldamento ...,Teleriscaldamento,39.92,,,,,2917.0,App. Condominio,4,5,5,2,16,4,45.133838774562896,92.0,729.25,11.283459693640724
2019_207188_0028.xml,38,via poma carlo 11,2019-07-05,G,597.19,10.52,78.92,56.0,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,0.0,0.0,L219,,1428.0,95.0,38.0,38.0,,1952.0,45.1167,7.7167,"45.1167, 7.7167",Torino,E,0Intervento sulle strutture opachefalse6.5G541.351Intervento sui serramentifalse9.2G541.1G475.76,G,6.5,Triste,Triste,No,2005.0,Teleriscaldamento,Teleriscaldamento,553.55,2012.0,Generatore a energia elettrica,Boiler elettrico,43.64,,,,,21919.0,N/D,1,5,1,2,9,2,391.4107142857143,0.0,5479.75,97.85267857142857
2021_103241_0026.xml,38,VIA PINELLI 33,2021-10-05,F,248.1,1.06,50.04,43.85,Gas naturale,False,False,False,False,False,False,0.0,1.0,3.0,0.0,L219,,1178.0,197.0,38.0,38.0,,1955.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				Isolamento strutture opache verticali confinanti con l'esterno,E,5.0,Triste,Basita/o,No,1998.0,,Caldaia standard,220.8,2010.0,,Scalda-acqua a gas,27.3,,,,,10863.3394,Ed. Plurifam.,1,2,1,2,6,1,247.73864082098063,13.0,2715.83485,61.93466020524516
2021_213683_0007.xml,38,CORSO CORSICA 19,2021-06-10,F,130.29,0.0,26.35,81.24,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,0.0,1.0,L219,00,1423.0,236.0,38.0,38.0,,1968.0,45.0314311,7.6524138,"45.0314311, 7.6524138",TORINO,E,SOSTITUZIONE INFISSI,E,3.0,Triste,Triste,No,2014.0,PRINCIPALE,Teleriscaldamento,104.33,2020.0,ACS GAS,Scalda-acqua a gas,25.96,,,,,7768.219999999999,N/D,1,2,1,2,6,1,95.62063023141309,79.0,1942.0549999999998,23.905157557853272
2021_311910_0017.xml,38,Via Filadelfia 137/8,2021-08-03,F,152.88,0.0,30.58,63.1,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,6.0,1.0,L219,,1387.0,35.0,38.0,38.0,,1960.0,45.045307,7.632629,"45.045307, 7.632629",TORINO,E,1Intervento su infissifalse8E105.72E105.72,E,8.0,Triste,Triste,No,1996.0,Centralizzato,Teleriscaldamento,101.02,1996.0,Centralizzato,Teleriscaldamento,51.86,,,,,6431.0,N/D,1,2,1,2,6,1,101.9175911251981,77.0,1607.75,25.479397781299525
2021_313821_0149.xml,38,Via Gallina 3/5,2022-03-23,E,132.93,1.02,26.74,58.89,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,2.0,L219,,1145.0,5.0,38.0,38.0,,1930.0,45.0917,7.7093,"45.0917, 7.7093",Torino,E,coibentazione involucro opaco,D,3.7,Triste,Basita/o,No,2015.0,,Teleriscaldamento,96.24,2015.0,,Teleriscaldamento,36.69,,,,,5181.0,Ed. Plurifam.,2,2,1,2,7,1,87.97758532857871,82.0,1295.25,21.994396332144678
