id;natura_del_bene;indirizzo;numero_civico;latitudine;longitudine;identificativo_catastale;tipologia_bene_immobile;altezza;superficie_di_riferimento_mq;epoca_costruzione;vincolo_culturale_paesaggistico;natura_giuridica_del_bene;utilizzo_del_bene;finalita;tipo_detenzione_a_terzi;canone_annuale;data_decorrenza;zona_omi
2849048;TERRENO;STRADA DELLA CEBROSA;SNC;45.1218871;7.7303882;Accatastato - L219::1019:62:::;Terreno agricolo;Non Disponibile;1380.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività agricola;;;;
2849050;TERRENO;STRADA DEL PANSA;SNC;45.1015471;7.616228;Accatastato - L219::1068:56:::;Terreno urbano;Non Disponibile;3300.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Parcheggio;;;;
2849051;TERRENO;STRADA DEL PANSA;SNC;45.1020361;7.6154367;Accatastato - L219::1068:61:::;Terreno agricolo;Non Disponibile;443.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2849052;TERRENO;STRADA DEL PANSA;SNC;45.1011444;7.615627;Accatastato - L219::1068:64:::;Terreno agricolo;Non Disponibile;963.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2851699;FABBRICATO;Via Lavagna;8;45.03327029;7.66916128;Accatastato - L219:::1402:252::2;Abitazione;Non Disponibile;81.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Non utilizzato;Non Dichiarato;;;;
2852153;FABBRICATO;Via Giuseppe Genè;14;45.076207;7.6900753;Accatastato - L219:::1247:195::2;Abitazione;Non Disponibile;89.0;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Non utilizzato;Non Dichiarato;;;;
2852154;FABBRICATO;Via Giuseppe Genè;14;45.076207;7.6900753;Accatastato - L219:::1247:195::3;Magazzino e locali di deposito;Non Disponibile;36.0;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Non utilizzato;Non Dichiarato;;;;
2852467;TERRENO;VIA SANT'ELIA ANTONIO;SNC;45.1241573;7.7126711;Accatastato - L219::1023:173:::;Pascolo;Non Disponibile;294.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852468;TERRENO;CORSO MORTARA;SNC;45.0911152;7.6724837;Accatastato - L219::1125:431:::;Terreno agricolo;Non Disponibile;881.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852469;TERRENO;VIA TESSO;SNC;45.0913247;7.6745769;Accatastato - L219::1125:432:::;Terreno agricolo;Non Disponibile;541.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852470;TERRENO;CORSO MORTARA;SNC;45.0907128;7.672549;Accatastato - L219::1125:463:::;Terreno agricolo;Non Disponibile;22.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852471;TERRENO;CORSO MORTARA;SNC;45.0907804;7.6724582;Accatastato - L219::1125:464:::;Terreno agricolo;Non Disponibile;25.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852472;TERRENO;CORSO MORTARA;SNC;45.0906948;7.6725351;Accatastato - L219::1125:465:::;Terreno agricolo;Non Disponibile;41.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852473;TERRENO;VIA GIACHINO ERRICO;SNC;45.0907163;7.6765019;Accatastato - L219::1125:466:::;Terreno agricolo;Non Disponibile;558.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852474;TERRENO;VIA GIACHINO ERRICO;SNC;45.0909631;7.6763452;Accatastato - L219::1125:467:::;Terreno agricolo;Non Disponibile;21.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852475;TERRENO;CORSO MORTARA;SNC;45.0906498;7.6725056;Accatastato - L219::1125:468:::;Terreno agricolo;Non Disponibile;141.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852476;TERRENO;VIA TESSO;SNC;45.0910915;7.6761564;Accatastato - L219::1125:470:::;Terreno agricolo;Non Disponibile;5.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852477;TERRENO;CORSO MORTARA;SNC;45.0911085;7.6725453;Accatastato - L219::1125:505:::;Terreno agricolo;Non Disponibile;69.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852478;TERRENO;STRADA DELLA PRONDA;SNC;45.0647925;7.6159845;Accatastato - L219::1294:462:::;Terreno agricolo;Non Disponibile;31.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852481;TERRENO;CORSO GIULIO CESARE;SNC;45.1211213;7.7182554;Accatastato - L219::1044:156:::;Terreno agricolo;Non Disponibile;259.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852482;TERRENO;CORSO ROMANIA;SNC;45.121945;7.7156956;Accatastato - L219::1022:29:::;Pascolo;Non Disponibile;33.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852483;TERRENO;CORSO ROMANIA;SNC;45.1217513;7.715794;Accatastato - L219::1022:65:::;Terreno agricolo;Non Disponibile;416.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852484;TERRENO;CORSO ROMANIA;SNC;45.1213862;7.7158308;Accatastato - L219::1022:67:::;Terreno agricolo;Non Disponibile;191.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852485;TERRENO;CORSO ROMANIA;SNC;45.121611;7.7157972;Accatastato - L219::1022:70:::;Terreno boscato o con vegetazione di vario tipo;Non Disponibile;1295.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852486;TERRENO;CORSO ROMANIA;SNC;45.1215974;7.7156218;Accatastato - L219::1023:242:::;Pascolo;Non Disponibile;1010.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852487;TERRENO;CORSO ROMANIA;SNC;45.1208746;7.7155839;Accatastato - L219::1023:341:::;Terreno agricolo;Non Disponibile;953.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852622;FABBRICATO;VIA CASALIS GOFFREDO;54;45.0753266;7.6574814;Accatastato - L219:::1222:20::24;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);3.88;756.0;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
2852631;FABBRICATO;VIA DELLA BRUSA';24;45.1013571;7.6647617;"Accatastato - L219:::1109:187::1;L219:::1109:187::2";Abitazione;Non Disponibile;63.0;Dal 1981 al 1990;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852632;FABBRICATO;VIA DELLA BRUSA';24;45.1013571;7.6647617;Accatastato - L219:::1109:187::3;Abitazione;Non Disponibile;60.0;Dal 1981 al 1990;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2852653;TERRENO;Via Bologna;n.a.;45.0846666;7.7042335;Accatastato - L219::1187:190:::;Terreno agricolo;Non Disponibile;1460.0;ND;Nessuno;Patrimonio indisponibile;Non utilizzato;Non Dichiarato;;;;
2852654;TERRENO;Via Bologna;n.a.;45.0848928;7.7041207;Accatastato - L219::1188:72:::;Terreno urbano;Non Disponibile;872.0;ND;Nessuno;Patrimonio indisponibile;Non utilizzato;Non Dichiarato;;;;
2854662;FABBRICATO;Via Valeggio;23;45.0589645;7.6687327;Accatastato - L219:::1301:135::27;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;10.0;Dal 1919 al 1945;Nessuno;Patrimonio disponibile;Utilizzato direttamente;Altro;;;;
2854663;FABBRICATO;Via Valeggio;23;45.0589645;7.6687327;Accatastato - L219:::1301:135::26;Abitazione;Non Disponibile;92.0;Dal 1919 al 1945;Nessuno;Patrimonio disponibile;Utilizzato direttamente;Altro;;;;
2854870;FABBRICATO;Via Murazzi del Po;55;45.0607896;7.693161;Accatastato - L219:::1307:269::11;Magazzino e locali di deposito;Non Disponibile;59.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
2854871;FABBRICATO;Via Murazzi del Po;55;45.0607896;7.693161;Accatastato - L219:::1307:269::12;Magazzino e locali di deposito;Non Disponibile;98.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
2854885;FABBRICATO;Corso Lombardia;123;45.09856798;7.64830169;Accatastato - L219:::1111:86::19;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;15.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;;Non Dichiarato;in locazione;778.0;01/12/2022;
2854886;FABBRICATO;Corso Lombardia;123;45.09856798;7.64830169;Accatastato - L219:::1111:86::20;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;15.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2854887;FABBRICATO;Corso Lombardia;123;45.09856798;7.64830169;Accatastato - L219:::1111:86::21;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;15.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2855206;FABBRICATO;Corso Massimo d'Azeglio;17;45.0486474;7.6821064;Accatastato - L219:::1352:2::19;Ufficio strutturato ed assimilabili;3.5;278.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
2855207;FABBRICATO;Corso Massimo d'Azeglio;17;45.0486474;7.6821064;Accatastato - L219:::1352:2::18;Magazzino e locali di deposito;Non Disponibile;82.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
2855214;FABBRICATO;Corso Massimo d'Azeglio;17;45.0486474;7.6821064;Accatastato - L219:::1352:2::20;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);4.0;6290.25;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
2855220;FABBRICATO;Corso Massimo d'Azeglio;17;45.0486474;7.6821064;Accatastato - L219:::1352:2::23;Ufficio strutturato ed assimilabili;3.5;1916.57;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
2855376;FABBRICATO;Via Murazzi del Po;31;45.0619849;7.6942521;Accatastato - L219:::1307:275::16;Magazzino e locali di deposito;Non Disponibile;53.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
2855377;FABBRICATO;Via Murazzi del Po;31;45.0619849;7.6942521;Accatastato - L219:::1307:275::15;Locale commerciale, negozio;Non Disponibile;103.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
2856957;FABBRICATO;Via Giovenale Ancina;15;45.09394214;7.70909549;Accatastato - L219:::1144:1::4;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);4.0;4272.75;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
2856958;FABBRICATO;Via Giovenale Ancina;15;45.09394214;7.70909549;Accatastato - L219:::1144:1::5;Abitazione;Non Disponibile;122.0;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
2857132;FABBRICATO;Via Osasco;19;45.0613907;7.6531295;Accatastato - L219:::1288:548::1;Impianto sportivo;Non Disponibile;162.0;Dal 1991 al 2000;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività sportiva, ricreativa e di intrattenimento;;;;
2857133;FABBRICATO;Via Osasco;19;45.0613907;7.6531295;Accatastato - L219:::1288:548::2;Magazzino e locali di deposito;Non Disponibile;26.0;Dal 1991 al 2000;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività sportiva, ricreativa e di intrattenimento;;;;
2857399;FABBRICATO;Corso Taranto;169;45.09497328;7.7142674;Accatastato - L219:::1133:69::1;Locale commerciale, negozio;Non Disponibile;20.0;Dal 2001 al 2010;Nessuno;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
2857401;FABBRICATO;Corso Taranto;69 S;45.09489361;7.7141923;Accatastato - L219:::1133:68::;Mercato coperto;Non Disponibile;39.0;Dal 2001 al 2010;Nessuno;Demanio;Utilizzato direttamente;Servizi accessori;;;;
2857467;FABBRICATO;Via Po;18;45.0681388;7.6897004;Accatastato - L219:::1280:85::27;Abitazione;Non Disponibile;178.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;;;;
2858387;FABBRICATO;Via Tofane;22;45.0667654;7.6345149;Accatastato - L219:::1235:115::;Area urbana;Non Disponibile;3725.0;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
2859478;FABBRICATO;VIA POSTUMIA;28;45.06869604;7.62058615;Accatastato - L219:::1229:325::5;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);4.0;823.75;Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
2859479;FABBRICATO;VIA POSTUMIA;28;45.06869604;7.62058615;Accatastato - L219:::1229:325::6;Abitazione;Non Disponibile;75.0;Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
2859480;FABBRICATO;VIA POSTUMIA;28;45.06869604;7.62058615;Accatastato - L219:::1229:325::7;Magazzino e locali di deposito;Non Disponibile;19.0;Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
2859481;FABBRICATO;via beinasco;34;45.08802944;7.67843723;Accatastato - L219:::1151:430::2;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);4.0;784.5;Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
2859482;FABBRICATO;via beinasco;34;45.08802944;7.67843723;Accatastato - L219:::1151:430::3;Abitazione;Non Disponibile;107.0;Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
2859483;FABBRICATO;PIAZZA PALAZZO DI CITTA';7;45.0733014;7.6817315;"Accatastato - L219:::1245:452::1;L219:::1245:318::3;L219:::1245:124::";Ufficio strutturato ed assimilabili;3.5;7256.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
2859485;FABBRICATO;PIAZZA PALAZZO DI CITTA';7;45.0731829;7.6818183;Accatastato - L219:::1245:452::7;Locale commerciale, negozio;Non Disponibile;94.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
2859486;FABBRICATO;PIAZZA PALAZZO DI CITTA';7;45.0731829;7.6818183;Accatastato - L219:::1245:452::8;Locale commerciale, negozio;Non Disponibile;91.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
2859487;FABBRICATO;PIAZZA PALAZZO DI CITTA';8;45.0731829;7.6818183;Accatastato - L219:::1245:452::9;Ufficio strutturato ed assimilabili;Non Disponibile;245.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
2859488;FABBRICATO;VIA MILANO;2;45.0731829;7.6818183;Accatastato - L219:::1245:452::10;Ufficio strutturato ed assimilabili;Non Disponibile;141.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
2859489;FABBRICATO;VIA MILANO;2;45.0731829;7.6818183;Accatastato - L219:::1245:452::11;Locale commerciale, negozio;Non Disponibile;33.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
2859490;FABBRICATO;VIA MILANO;2;45.0731829;7.6818183;Accatastato - L219:::1245:452::12;Locale commerciale, negozio;Non Disponibile;114.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
2859491;FABBRICATO;VIA CONTE VERDE;5;45.0731829;7.6818183;Accatastato - L219:::1245:452::13;Magazzino e locali di deposito;Non Disponibile;8.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
2859492;FABBRICATO;VIA MILANO;2;45.0731829;7.6818183;Accatastato - L219:::1245:452::14;Magazzino e locali di deposito;Non Disponibile;12.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
2859493;FABBRICATO;VIA MILANO;2;45.0731829;7.6818183;Accatastato - L219:::1245:452::15;Magazzino e locali di deposito;Non Disponibile;44.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
2859494;FABBRICATO;VIA MILANO;2;45.0731829;7.6818183;Accatastato - L219:::1245:452::16;Magazzino e locali di deposito;Non Disponibile;28.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
2859495;FABBRICATO;VIA MILANO;2;45.0731829;7.6818183;Accatastato - L219:::1245:452::17;Magazzino e locali di deposito;Non Disponibile;25.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
2859496;FABBRICATO;VIA MILANO;2;45.0731829;7.6818183;Accatastato - L219:::1245:452::18;Magazzino e locali di deposito;Non Disponibile;71.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
2859497;FABBRICATO;VIA CONTE VERDE;5;45.0731829;7.6818183;Accatastato - L219:::1245:452::19;Magazzino e locali di deposito;Non Disponibile;31.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
2859498;FABBRICATO;VIA CONTE VERDE;5;45.0731829;7.6818183;Accatastato - L219:::1245:452::20;Magazzino e locali di deposito;Non Disponibile;27.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
2859499;FABBRICATO;VIA CONTE VERDE;5;45.0731829;7.6818183;Accatastato - L219:::1245:452::21;Magazzino e locali di deposito;Non Disponibile;10.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
2859500;FABBRICATO;VIA CONTE VERDE;5;45.0731829;7.6818183;Accatastato - L219:::1245:452::22;Magazzino e locali di deposito;Non Disponibile;86.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
2859501;FABBRICATO;CORSO FERRARA;50;45.1091131;7.624154;Accatastato - L219:::1065:24::7;Abitazione;Non Disponibile;85.0;Dal 1961 al 1970;Nessuno;Patrimonio disponibile;Utilizzato direttamente;Altro;;;;
2859502;FABBRICATO;CORSO FERRARA;50;45.1091131;7.624154;Accatastato - L219:::1065:24::8;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;10.0;Dal 1961 al 1970;Nessuno;Patrimonio disponibile;Utilizzato direttamente;Altro;;;;
2859503;FABBRICATO;CORSO FERRARA;50;45.1091131;7.624154;Accatastato - L219:::1065:24::9;Abitazione;Non Disponibile;87.0;Dal 1961 al 1970;Nessuno;Patrimonio disponibile;Utilizzato direttamente;Altro;;;;
2859504;FABBRICATO;CORSO FERRARA;50;45.1091131;7.624154;Accatastato - L219:::1065:24::10;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;10.0;Dal 1961 al 1970;Nessuno;Patrimonio disponibile;Utilizzato direttamente;Altro;;;;
2859505;FABBRICATO;CORSO FERRARA;50;45.1091131;7.624154;Accatastato - L219:::1065:24::11;Abitazione;Non Disponibile;89.0;Dal 1961 al 1970;Nessuno;Patrimonio disponibile;Utilizzato direttamente;Altro;;;;
2859506;FABBRICATO;CORSO FERRARA;50;45.1091131;7.624154;Accatastato - L219:::1065:24::12;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;8.0;Dal 1961 al 1970;Nessuno;Patrimonio disponibile;Utilizzato direttamente;Altro;;;;
2859507;FABBRICATO;CORSO FERRARA;50;45.1091131;7.624154;Accatastato - L219:::1065:24::13;Abitazione;Non Disponibile;85.0;Dal 1961 al 1970;Nessuno;Patrimonio disponibile;Utilizzato direttamente;Altro;;;;
2859508;FABBRICATO;CORSO FERRARA;50;45.1091131;7.624154;Accatastato - L219:::1065:24::14;Abitazione;Non Disponibile;87.0;Dal 1961 al 1970;Nessuno;Patrimonio disponibile;Utilizzato direttamente;Altro;;;;
2859510;FABBRICATO;corso lombardia;95;45.09606995;7.64616213;Accatastato - L219:::1111:362::2;Abitazione;Non Disponibile;96.0;Dal 1981 al 1990;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività sportiva, ricreativa e di intrattenimento;;;;
2859511;FABBRICATO;Corso Lombardia;95;45.09606995;7.64616213;Accatastato - L219:::1111:362::3;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;13.0;Dal 1981 al 1990;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività sportiva, ricreativa e di intrattenimento;;;;
2859512;FABBRICATO;corso lombardia;95;45.09606995;7.64616213;Accatastato - L219:::1111:362::4;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;13.0;Dal 1981 al 1990;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività sportiva, ricreativa e di intrattenimento;;;;
2859513;FABBRICATO;corso lombardia;95;45.09606995;7.64616213;Accatastato - L219:::1111:362::5;Magazzino e locali di deposito;Non Disponibile;13.0;Dal 1981 al 1990;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività sportiva, ricreativa e di intrattenimento;;;;
