struttura,lat,lon,categoria,amenity,count_250m,count_500m,count_1km,count_2km,pois_within_2km
Appartamenti Fondazione Saracco,45.0426035,7.6740423,mobilità,parking,5,14,58,156,"1124712357,561276365,1287311504,515612630,1287311508,1287311509,588758207,246856878,1411803203,1054362353,1054362361,454377349,453060585,193440717,193440705,1054163508,104393338,387746384,387746382,104674193,122239101,925814532,562884412,562884413,48277250,515614122,149024065,43165556,325025599,48275806,660696717,305681433,253301357,305680190,305940763,190437232,190437231,1287311510,1318046506,588758206,1321438974,1318046507,12026842569,166457327,4247924022,54740253,4247924125,166596459,241336708,1128003509,166585310,3319891484,131477884,166652711,166652710,839634184,330956379,330956378,313088902,313088903,166630018,291492675,50259560,1126042539,1126043797,1126047090,1190970428,1340364497,49580893,925276467,1348523735,108470282,942603632,942603631,736824357,706164324,730684398,1300583616,1419477429,736824358,1076957801,730771775,166652712,1052633973,1427640386,1052633974,304847773,78327977,1427317405,1427317410,1427317409,1427317413,1427317412,1427317411,1427317415,1427317414,1424188534,1423071218,257509768,305940327,588952908,305941030,257509769,257509770,257509771,257509772,82207171,257509773,257509774,9676270320,1046462111,1423071183,1422867667,308321226,255963727,1059062375,1381943053,1220165362,1220165363,1423260184,770822807,770822809,770822808,454001359,454001349,1621697577,257509778,257509777,330503346,915561379,1218148322,914641500,914641495,914641496,914641504,914641505,914641487,914641506,596527947,914641494,489020583,1409158807,7195363113,282924801,191173232,112172255,1075063889,747831924,7573315188,966980831,45819032,1432694418,1433218612,132406184,69976487,77914307"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,mobilità,car_rental,0,0,1,4,"1170039574,1170039581,13363265154,6113511883"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,mobilità,bicycle_parking,4,9,23,101,"10756360603,1202914660,2699836871,11274729969,10247952609,2699836873,2699836878,2699836877,7947719262,9826286292,12168185381,11648561445,11648573495,2699836884,2699836885,2699836886,2699836887,2699836888,2699836889,12233636601,11766605054,2699836883,2699836880,638741739,2524446376,638741442,2699774350,1780322685,7076063185,1780322731,11274729769,2699759047,2699759049,2699759048,2699759052,2699759051,11673291208,11673243325,7076063186,7076063187,7076063189,7076063188,5347703556,12153279090,7076001884,11933465157,7076001882,2635518486,7076001883,7076001878,7076063193,7076063194,7076063195,7076063192,2699759055,2699759054,11913808736,7054259454,9771620395,10011778505,7076063191,7076001881,7076001880,7076001879,7076063190,12168185377,8496468307,11082056515,8496468304,8496468306,8496468305,11082056516,11082056517,11182198684,5226211759,7076001868,12365551375,7076001867,7076001864,7076001863,7076001865,13283071994,13283160701,13283086792,9122302517,6909804800,9330196749,5594891026,13283101982,8638211147,9038187426,13283226975,11274729970,9884528466,7076063196,7076001861,7076001862,7076001866,11983497399,11983479625,2017190763"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,mobilità,bicycle_rental,0,0,0,1,12068398566
Appartamenti Fondazione Saracco,45.0426035,7.6740423,mobilità,primary,0,0,0,0,
Appartamenti Fondazione Saracco,45.0426035,7.6740423,mobilità,secondary,0,0,0,0,
Appartamenti Fondazione Saracco,45.0426035,7.6740423,verde,park,0,2,8,30,"36864736,561795883,37201910,36956969,104674752,613505979,613505978,660699444,1119404704,588666372,305683893,589659003,579229093,149395093,166596454,106251930,44503795,88206888,149395470,39789990,589863206,1164953300,79268611,28192921,1424069956,335352981,698756805,549096612,111646227,112172943"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,verde,garden,0,4,16,145,"588421219,588421218,1015820491,1135279260,436247597,436245116,436245118,436245117,23089011,589878717,436247596,28193052,1427640390,1427640389,1427640391,1427648023,1427478336,1427640388,1427648053,1427478331,1427529402,1427317389,1427529413,1427529412,1427478347,1427317390,1427317391,1427317370,1427478349,1427478348,3784063293,306423388,1430193314,1430193313,1424069959,1430193319,1423071221,1430193315,304847769,1424530946,1424530934,1423554854,1423554881,1423554810,1423260250,1423554811,1423554820,1423554797,1423554783,1423260221,1427931415,1427931416,1423554801,1427931418,1428461507,1428218673,1428218674,1427931417,1428218676,1428461506,1430193322,1428461508,1423260200,1423260183,1427931419,1428461512,108470281,404714970,29183708,1430193309,23089014,581600236,664912057,191051285,1429655975,1429668701,1429927724,1429927720,1429668708,1429668706,1429668703,1430558115,1429655972,1429927718,1429927726,1429668711,1429668710,1429668709,1430558102,1430193311,1430558111,1430558114,1429655978,1430558101,1429655977,1430558098,1431902919,1432497805,1432497804,1431902918,1432497803,1431902920,1432497799,1431902926,1431902917,1430558093,1431902925,1431902923,1432497802,1431902908,1431902916,1432497790,1432497798,1432497801,1431902915,1431902907,1431902906,1432497788,635651375,1432497787,1432497786,303807502,1432497777,1432497771,1432497780,1432542554,1432694413,1432542546,1432694420,1432694414,1432694410,1432694408,1433218603,1432694412,1433218602,1433218609,1433218611,635651377,1429455090,1431214248,1429531893,1429531906,1431167268,1431167270,1429455089"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,verde,grass,14,51,107,299,"609926760,561276360,561276375,561276363,561276374,610027279,609997628,485882117,588494313,588494314,485882902,485882904,485882905,500651541,485882903,500651540,500651544,561795894,706744158,500726176,500726174,588758210,563089035,706744166,563084879,563089033,561276376,706744165,588758205,588758209,834050824,515616813,514541094,834050861,515616814,834050823,834050822,515910788,705456972,672524319,705456965,705456964,705456973,976672824,976672826,976672825,660934959,705456975,660934958,705456976,660934957,705456974,660934950,660934952,660934953,399908684,705456977,660934954,660934961,660699436,613483953,399908685,613483954,660934960,660699435,660699445,825826529,825826531,660699446,613483955,613483956,825826532,588733367,825826533,660699443,588733368,825826534,588733369,588733370,588733371,588733372,588733373,588733375,485909319,610027278,500657170,562884416,562884417,562884419,562884418,485909320,485900905,485909318,485909324,485909323,562884414,588421212,485909321,562884415,516654049,485909322,588745417,588745424,588745422,588745419,515616816,515616817,588745408,588745405,588745412,588745410,660696720,101510078,660696719,660932247,660696718,612374681,612374682,588952912,612374680,588952906,588666384,588666381,588666382,588726773,588758208,1132207955,1132207950,1132207951,1132207954,1132207953,1132207957,486174619,561542442,561542441,486174620,486174618,486174616,486174615,1239626888,1239626887,579229113,561619126,561619122,561619130,561619125,1132492706,561619121,579229112,1132492002,579229108,561619129,1132492003,579229110,579229099,579229097,579229106,579229101,1132209306,862454070,1132207952,1128002965,1128002964,1132207956,1128002962,1128002963,1311364296,1126792071,131477879,166596453,131477878,757727656,131477880,757727655,577460557,485912130,485912131,485912126,485912128,485912129,579229154,485912127,579229089,1126040506,1126042440,730665854,690822581,690822578,690822577,579953323,579953322,579953321,579953320,579953319,579953318,579953317,579916574,579916577,579953316,579953328,690822582,379516467,579953324,379516466,579953327,579953326,579953325,690824765,690824749,690824748,866606424,922479075,922479076,730682845,730682868,730682867,730682869,589878721,730682864,730682866,945490938,730682863,730682844,589878716,945490937,943784964,943784963,943782516,943782515,730682843,589878718,730682865,730682842,730682862,589878720,589878719,589878715,1034782636,730684397,736826338,706164330,730771776,166653765,690808828,690808830,690808831,333831817,588733365,588952917,588733358,588733359,588733360,588952904,588733361,588952902,588952915,588733363,390805213,390805212,1424069955,430869532,588726775,589459967,589459968,589459969,589459961,589459963,589459964,415224186,589459962,1047587836,1047587838,1047587837,1047587843,1047587839,1047587840,1047587841,1047587842,463612383,463612382,914641482,401668588,561611213,561611216,561611209,561611219,561611214,561611211,561611221,561611218,123242586,123242589,123242584,1447741497,1264205127,112698197,112698185,112698601,1429531892"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,verde,wood,0,0,0,17,"274223500,274222819,274216280,1424348128,274216279,1423554859,256204639,1429668713,1429927729,1075307130,1430558097,1431902912,256273453,1075307129,1429531902,1429655981,1428971488"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,verde,forest,0,0,0,2,"458043150,458043152"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,verde,meadow,0,0,0,0,
Appartamenti Fondazione Saracco,45.0426035,7.6740423,verde,scrub,0,0,1,13,"1054362363,1427640379,1430193318,1423554883,1429927730,1428218675,1428461509,1429668705,1430558096,1431167269,1432694422,1429455088,1431167266"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,verde,allotments,0,0,0,1,328621268
Appartamenti Fondazione Saracco,45.0426035,7.6740423,verde,playground,0,3,9,28,"337175413,337175414,561795884,4883648610,77722951,589503930,50258285,77722952,111815995,579229091,50174964,1135279252,448162839,1217815310,910933663,1445632679,660162335,660162333,942887046,942888157,105377046,257509726,257509767,257509776,1424530935,561242634,1193870930,132364747"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,verde,recreation_ground,0,0,0,0,
Appartamenti Fondazione Saracco,45.0426035,7.6740423,verde,nature_reserve,0,0,0,0,
Appartamenti Fondazione Saracco,45.0426035,7.6740423,verde,lake,0,0,0,0,
Appartamenti Fondazione Saracco,45.0426035,7.6740423,verde,reservoir,0,0,0,0,
Appartamenti Fondazione Saracco,45.0426035,7.6740423,sport,fitness_centre,0,0,2,10,"8157621715,12748314201,8518130285,11841788895,10736644789,12886908643,9463603381,11297477634,10067097220,10784287024"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,sport,sports_centre,0,1,4,12,"41753512,1427648033,1427648036,494397784,635797746,4735055931,4086520147,404714971,3332362719,749439074,256781255,286976821"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,sport,stadium,0,0,0,2,"481253195,652725229"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,sport,swimming_pool,0,0,3,52,"106357922,49054011,106487528,191056430,784822193,784822192,1427529403,784822190,784822189,784822191,257509763,1422783951,1275288859,1275288856,1275288857,1423554839,1423394835,1423554855,1423554861,1423554878,1423554821,1422783977,1422783961,1422783972,1422783995,1422594033,1422783989,1423635394,1422783986,1422594069,749439076,1422419030,1422418993,1422418990,1422419019,1422418987,1422418984,1422224010,1422224027,1422594076,1432497807,1075063887,1422594077,1422594081,1263799982,1431902914,1432497796,856951591,1431902913,1433218610,1433218607,1429531899"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,sport,water_park,0,0,0,0,
Appartamenti Fondazione Saracco,45.0426035,7.6740423,sport,pitch,0,4,24,93,"563091689,563091688,563091685,500651547,500651546,124069711,387746376,1451321175,387746375,387746364,1359396455,1359396451,1359396452,693364627,693364626,481253196,499538129,13308739939,124253933,425484921,1311366022,425484914,1311364291,1311364292,111815987,241336707,1385612307,689326916,1311364294,425484913,425484919,425484916,425484909,241263809,1311364295,1311364293,241263815,425484924,1132205221,860988474,151216651,10582643941,1135279253,436248508,448850336,1445632678,1058453911,839634186,839634187,253538106,1359396454,1359396457,207860575,1359396456,1359396453,257959656,1289661072,1427529401,257509783,257509782,1347606402,1289661073,257509764,257509765,160090690,160090692,257509780,257509781,257509775,13151468861,390805226,257509784,869894480,859050130,859050133,869894478,869894475,869894481,1058452924,915561405,362273176,13284561433,13284561431,923782195,923780960,915561404,13284561432,1422419022,1422594036,1422418992,1422594070,1346976213,1429531896"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,sport,tennis_court,0,0,0,0,
Appartamenti Fondazione Saracco,45.0426035,7.6740423,sport,golf_course,0,0,0,0,
Appartamenti Fondazione Saracco,45.0426035,7.6740423,sport,ice_rink,0,0,0,0,
Appartamenti Fondazione Saracco,45.0426035,7.6740423,sport,bowling_alley,0,0,0,0,
Appartamenti Fondazione Saracco,45.0426035,7.6740423,sport,climbing_wall,0,0,0,0,
Appartamenti Fondazione Saracco,45.0426035,7.6740423,sport,gym,0,0,0,0,
Appartamenti Fondazione Saracco,45.0426035,7.6740423,commerciale,shop,0,0,0,0,
Appartamenti Fondazione Saracco,45.0426035,7.6740423,educazione,school,1,1,9,24,"253301345,36915187,49048104,49048103,36929942,457909878,369631936,253301370,253301371,613483942,436304902,253301354,690824769,315598789,257509745,4735804563,109771125,123376948,390805214,601868991,390805217,6189845887,190499456,190499455"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,educazione,kindergarten,0,0,3,10,"457922346,369631938,369631934,457909877,2592486650,253301347,314888176,258200656,869894477,1328540432"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,educazione,university,0,0,2,24,"49046716,988059309,10187943548,1172116313,1063867657,1107125327,1107125328,8496468303,1107125331,988062105,6944502291,6945638233,10132258250,6944516128,6944505643,6945671127,2714024340,749760378,9430411581,6339286102,4605849272,4605836657,4605847888,4605836658"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,educazione,college,0,0,0,1,9775066120
Appartamenti Fondazione Saracco,45.0426035,7.6740423,educazione,music_school,0,0,0,0,
Appartamenti Fondazione Saracco,45.0426035,7.6740423,educazione,driving_school,0,0,0,3,"10570991907,7077970133,12886844895"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,educazione,research_institute,0,0,0,1,190482116
Appartamenti Fondazione Saracco,45.0426035,7.6740423,educazione,vocational_school,0,0,0,0,
Appartamenti Fondazione Saracco,45.0426035,7.6740423,educazione,library,1,1,1,4,"10928794497,4735799707,10229510808,4209315503"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,educazione,archive,0,0,0,0,
Appartamenti Fondazione Saracco,45.0426035,7.6740423,educazione,museum,0,0,3,9,"96185130,9775052400,12413494664,12072302022,5482049568,4219719436,2981060587,6425777001,12393405666"
Appartamenti Fondazione Saracco,45.0426035,7.6740423,educazione,community_centre,0,1,1,5,"13192364672,12616853914,12585045537,194336591,12548906803"
Appartamenti Residenza Universitaria Farini,45.0729325,7.70182,sanità,healthcare,0,0,0,0,
Appartamenti Residenza Universitaria Farini,45.0729325,7.70182,sanità,pharmacy,0,4,11,58,"4735058545,2018982162,2019517474,4736110877,5113659491,2019532938,6827178588,5110808474,4736057638,2048276171,7376114116,12691580935,4736055182,5206578925,7376141997,4736058640,4736054350,7312494521,4736054639,4736054574,12018327204,7309967811,7376141998,4735870073,306557185,4735867352,306556997,754189651,4735090163,7310076313,7310076314,4735092379,5117627162,7373154098,4736077953,2068598491,3340684507,7372987831,7373154099,2018175898,7379060407,3416861086,4733628841,3340678134,309669048,3340681064,4733630118,9405942960,4733528397,4733528549,8059810892,1547962818,4732664336,4733554860,4733551102,4733498126,3578230542,7309990997"
Appartamenti Residenza Universitaria Farini,45.0729325,7.70182,sanità,dentist,0,0,2,6,"11296229554,5941324678,3373033912,9301525972,6564881971,12076633860"
Appartamenti Residenza Universitaria Farini,45.0729325,7.70182,sanità,veterinary,0,1,1,4,"4736055191,2018192326,11167653306,9559223780"
Appartamenti Residenza Universitaria Farini,45.0729325,7.70182,sanità,optician,0,0,0,0,
Appartamenti Residenza Universitaria Farini,45.0729325,7.70182,sanità,medical_supply,0,0,2,2,"12294762542,11688321776"
Appartamenti Residenza Universitaria Farini,45.0729325,7.70182,sanità,defibrillator,0,0,7,20,"6705560885,5113659443,6851497986,12095446701,6851187750,6853723885,8334794474,6851437489,6853946708,6853946004,6851357885,10942463291,8259759257,3722895975,8025708191,10004554628,6877134124,9612498223,7139691092,13067370202"
