struttura,lat,lon,categoria,amenity,count_250m,count_500m,count_1km,count_2km,pois_within_2km
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,sanità,clinic,0,0,1,5,"654215083,290245244,9588764034,4577161593,4159998135"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,sanità,doctors,0,0,0,0,
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,mobilità,station,0,0,0,4,"496268561,496268560,496268559,496268558"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,mobilità,subway_entrance,0,0,0,10,"1484955755,1484955757,946525620,1484955758,429724253,1484955763,1484955764,1484955765,430167591,429724255"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,mobilità,tram_stop,0,6,11,21,"1233612804,11009337363,1233612820,1233612853,1234675838,1233612845,1270905156,1233612826,1234675831,1234675807,1234675699,1234675847,11009337364,1234675743,1234675824,1234675790,11009337366,1234675767,1234675754,1199240450,1270651295"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,mobilità,bus_stop,2,10,56,256,"1262204497,1262207262,1262206450,1262193261,1262197625,12205988418,12194813099,1262212854,1262204475,1262204583,1262211526,1262196292,1262185547,1262211433,1262193355,1262203172,1262203832,1262209270,1262196068,1262194327,1262205159,1262201851,1262203428,1262189016,1660451575,1262202528,1262198231,1399644724,1262203143,1262206034,1262189652,1262199024,1262209792,1262195912,1262212286,1262182626,1262203899,13004871144,1262209315,1262187428,1262201366,1262182550,1262199886,1262212986,1262202907,1262194961,1262192908,1262182480,1262197922,1262196919,1262211487,1262197484,1262208174,1262185316,1262188130,1262207882,1262205816,1262203621,1262194927,1262212183,1262190343,1262187650,1262196821,1262196083,1262211661,1262203426,1262202360,1262194455,1262204467,1262202030,1262195428,1262209387,1262198345,1262212048,1262204554,1262207463,2940112350,1262197992,1262195497,1262203503,1262208711,1262205367,1234675634,1233612831,1233612840,1262211378,1262206677,1262196571,1262182521,1233612852,1262193998,1233612824,1262207027,1262203336,1262199552,1262198249,1262208932,1262196696,1262182594,1262187916,1262199776,1262182899,1262203152,1262211683,1262200546,1262189772,1262195237,1262207755,1262190794,1262182380,1262210347,1262190812,1262182452,1262194936,1262199328,1262204920,1185441578,1262208869,1262211602,1262199144,1262195704,1262185164,1262210241,1262197150,1262210434,1262199934,1262199271,1262190748,1262200682,1262208770,1262186464,1262191474,1234675726,1262203695,1234675650,1262203346,1262204437,1262208811,1262202241,1262204527,11211252316,1262185590,1262199222,1262190163,1262185865,1668063927,1262195515,1262193449,1262203196,11009337365,1262207225,11211252314,1262195960,11211252315,1262208328,1262212245,1262192470,1262205104,11211252313,1262195832,1262208385,1262194948,1262207170,1262196639,1262197455,1262208296,1262199629,1262195459,1262212144,1262195529,1262208902,1262212584,1262200195,1262197335,1262197168,1262195360,1262195977,1262199321,946525610,1262196155,946525640,946525632,2291878854,2291878847,946525613,1262204508,1262182442,1262184570,946525626,1262211055,1262199057,1262192776,1262210406,1262203278,1262196857,1262210254,1262199601,1262207652,1262192820,1262192572,1262182489,1262198018,1262208395,1262208246,1262212146,12690560970,1262204223,1262197828,1262204392,1262183098,1262212550,1262203181,1262209396,1262196675,1262203579,1262197125,1262208360,1262207271,1262207439,1262209980,1262212738,1262198988,1262198123,1262212515,1262197053,1262209471,1262197177,1262198384,1262209293,1262199646,1262204607,1262208375,1262208983,1262185661,1262201597,1262208218,1262207930,1262195899,1262192507,1262196140,1262182653,1262199082,1262199702,1262197372,1262187256,1262208290,1262197969,1262201321,1262197313,1262195996,1262210565,1262198137,1262203653,1262203564,1262212324,1262195144"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,mobilità,charging_station,0,1,6,17,"9924238928,4691906385,13042652773,10759330929,11505952227,10704779934,7412497420,9240428223,11032837899,10574420948,12804904532,12766392871,9952823611,12804895752,12504447605,13138483052,13027591668"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,mobilità,car_sharing,0,0,0,0,
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,mobilità,taxi,0,0,0,4,"12478128871,1470612633,2214915027,3205040135"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,mobilità,parking,0,6,36,137,"1297659782,1453860668,103409715,83196486,39541436,1070195644,41871108,103409685,147242599,83196478,39541435,12800068200,39685729,39541434,500376362,1040537885,1109766700,1040537886,1038012059,1062088026,294134647,106837754,1040537887,458493305,458493307,458493306,287673382,211771635,291892756,287676827,43271464,931570540,857453221,458493302,862975532,1123178661,851290376,1222735865,1123178659,1418357920,1418357265,81892443,1418357921,1450297255,169109665,254428905,290481673,81603203,386376298,290481672,290481671,386376080,386376296,386376081,860301015,4734924482,434344155,1388871429,102643101,847969006,847969007,104230904,847959016,802596631,243354152,243354153,166581389,82290354,1125287584,290436848,290436857,290436845,133144552,1192476391,848622593,131713580,11503903538,184476157,1150750603,1154039642,1208808264,791410567,792699652,1218048192,752839776,462769980,1046200795,1222544251,294137831,1227626225,1068557306,1068834433,1066448011,1216250184,219922320,1216250183,134467635,336054157,336054158,1216407390,219922338,171721723,1216238314,1216238309,1216238310,1051058726,1216238307,1216238308,592440671,1216245336,472568620,1216407389,438987370,900936894,84470728,913316090,571037511,772457827,274564580,104183442,389735411,1121215910,888437474,892435294,167316233,1423333701,292034360,171572406,1243695860,171572408,885983220,8238384557,885983263,8238384556,804926618,1125419383,448718773"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,mobilità,car_rental,0,0,0,2,"659970718,1819918149"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,mobilità,bicycle_parking,0,1,10,72,"10873504946,6283087223,10940032664,10188263281,10755570619,10864236935,10842180234,10853204513,10864236936,10842180233,7174535553,10871415399,10904588369,10864236934,10904635285,2699774351,10873504947,10846725764,10848373825,10873504985,10873504986,10871415400,12604248402,6284273900,2699765012,2699765013,2699765014,2699765015,10852570102,10750674542,10852570103,10750674543,10873504976,2699763618,10873504975,10852593727,2699763619,10852593712,10850759990,10850759982,10850759991,10848408078,10750671202,10994635793,10852593713,2699763620,2699760641,10852593711,7076001860,10852570101,3799076904,6104249055,2699760640,2699760639,2699762076,3431361722,13301048574,12896310110,2602219048,2699762534,12712880205,12712831795,2699762531,2699763621,2699762528,2699762080,7174545829,7076001859,7076001858,2699762077,12951928674,10901383359"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,mobilità,bicycle_rental,0,0,0,1,12068398565
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,mobilità,primary,0,0,0,0,
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,mobilità,secondary,0,0,0,0,
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,verde,park,1,6,23,85,"823268040,500376363,497987406,1109766692,1040539471,274505631,865283220,106400048,140447378,674366763,106400836,287675212,99846380,287841882,106564125,599426190,97079974,865449655,1281995798,1222735862,851290355,1281996512,97080017,97550213,123245358,96704211,466175067,466175069,466175070,103422196,466175068,1126392199,104240184,104230582,104240183,37524337,243356957,759194439,646904183,290137848,1254357945,82290353,646904177,792699653,171271678,1257831736,41871157,513859516,572393053,294150168,192280717,1185553285,293857921,202530430,337532331,335550691,337532332,213894209,571008370,97550214,438380758,97686011,168437530,571008371,389732506,167316232,133623606,82205065,1153579567,390153110,886067334,888437481,888451639,314020901,286095909,895315284,888451642,181314354,181314353,873160468,888451650,242407848,292034395,82400823,36854185"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,verde,garden,0,2,7,84,"865446217,874051315,867040889,1224543271,1222821235,1069969272,290481670,292158239,106333266,914597112,1070293288,1070306896,1072738367,1070375996,1072344340,1072344341,1072738366,1070306897,1072344331,1222210926,1222210925,1216273007,478280745,1216496187,913296524,914385208,914385206,914385207,914385205,1221747935,911490404,898105031,898105030,912941790,912941791,898105032,912941765,911490403,911527611,1218276699,1183650332,1183650331,1218276695,892435308,82290351,888354908,897707178,888354904,888354903,888354905,897707188,885983275,888354906,897707189,892435320,892435322,897304955,897304935,911342036,897304934,895660509,895315779,895315780,895315778,895315777,895315776,895315775,895315774,885983278,886066456,885983213,886066462,664934591,885983233,885983255,885983257,885983236,885983277,885983245,888568023,888568021,888582098,892460222,10901405103"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,verde,grass,2,3,16,154,"593101391,966716888,966716891,966716890,966716889,966716892,768844818,768844816,593101390,593101389,966716887,966720156,592383486,966720155,966720154,966720160,966720157,966720158,966720153,966720152,593101388,966720159,593101383,592383487,592383485,592383476,592383477,823280925,281656211,281656210,592383454,281656209,1068338946,281656212,1195859706,1068570766,1177931662,592383489,592383488,844167555,931570542,966689857,966689858,859854892,966689859,966689860,863151686,966696318,966696325,966689851,966689850,484744751,484744754,1418357914,1418357915,484744758,846003834,846003833,396869722,396869721,1126392509,1126392512,1126472583,1126392510,1126392511,1131164754,1131164753,104240182,666707223,759194441,1238389436,1238389437,1150137827,1238389435,1150137826,1239406381,1239406380,1238389427,1239177125,646909062,1070306898,1068769879,1068834438,1068834431,1068834437,1068596098,1068763133,1216410424,1216250181,1216238313,1216017279,1216250185,1216020594,1216250182,1216020595,1216238312,1216020596,1216017278,484744760,1340546211,901938940,901938942,901288363,901288364,912305340,913316089,913316094,913316093,337532333,1267945642,571634201,1267945641,898105045,911490408,912537095,912537092,912537094,911631941,911631958,911631967,911631960,911631969,911631952,911631959,911631957,911631953,911631951,438380761,1217131872,1217208884,1217208291,911467585,911342051,885983264,885983265,954750078,953713787,954750079,956494706,731899351,731899352,731899353,1173967163,731899358,1173907484,731899359,731899350,731899354,1173907483,1173898347,1173898349,731899357,731899355,731899356"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,verde,wood,0,0,1,1,835355026
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,verde,forest,0,0,0,1,956497469
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,verde,meadow,0,0,0,0,
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,verde,scrub,0,0,0,0,
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,verde,allotments,0,0,0,1,433042260
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,verde,playground,0,3,20,58,"6665022329,9288494038,1455945521,4914464893,3512394531,1041278040,1538818832,11622778326,1172174757,9288498355,11897183145,1124860756,847961152,389404045,169109664,169109654,246613691,1114937101,2506967014,1114938741,10696669360,833668347,833668346,169109663,1135247414,171271131,557627561,169109652,290144055,169109659,169109658,2113377131,1238389440,467446544,165022279,306160704,5021916320,914597098,292555425,292555426,1052798140,2028399382,1066934059,572129026,571006383,911467591,571408914,5491685425,290144050,804923258,82205062,772447467,888451641,124772011,1115761786,11832550679,448718771,1173081441"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,verde,recreation_ground,0,0,0,0,
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,verde,nature_reserve,0,0,0,0,
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,verde,lake,0,0,0,0,
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,verde,reservoir,0,0,0,0,
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,sport,fitness_centre,0,2,2,10,"203232910,9757354675,755889752,5592340115,5592321393,7272896085,11274687270,11293465819,5592351571,4477792090"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,sport,sports_centre,0,0,6,20,"1314234299,823270152,13307202101,1037996309,140427403,10090308290,860301014,211767603,646909064,751826434,290482354,646909066,742125234,4086636019,3200584297,168437524,314254880,290420034,290423873,4479684158"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,sport,stadium,0,0,2,2,"43138628,285499599"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,sport,swimming_pool,0,0,1,4,"1314232885,1855080479,243270140,431631714"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,sport,water_park,0,0,0,0,
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,sport,pitch,1,2,44,150,"1297659781,1297659780,220693681,593102394,1314232662,1315685861,1315685864,1315685862,154296779,1315685863,154301592,220693678,220693670,154296785,154296783,593102396,154296790,154296771,593102397,154296775,154296777,154296787,85418201,971907327,85418206,82295505,294134654,41871156,85418203,101520585,274562594,1177610610,101520587,101520589,220230421,101520588,220230383,83685153,103649704,103650076,467648069,1006779136,290482367,1126581879,5491712414,422061581,169444963,169109655,169444964,847961150,847961151,83676850,169444965,169444966,169444967,169444968,169444969,83676825,169444962,290245229,10301477239,290245230,290245231,467648071,305071206,1126470600,10197383852,467648063,467648060,10197383853,1124007367,191495971,191495973,191495969,833668344,416059891,833668348,285499767,10301477240,1114952586,122455822,166582169,166582150,166583970,229256419,229256420,229256683,229256235,83386642,847975010,839152651,839152652,846003832,848616352,848616351,166582149,166582159,166582161,1123200344,482465941,85418208,1047147718,914597096,572393054,292555422,1226476500,294150156,637559789,9792833748,1066934060,1216496186,5491715388,912941768,369847632,911631950,911342030,369847633,369847631,169446393,169446392,10303519262,169446389,169446391,945175002,82290347,292034359,292036104,292034357,292036102,83393204,10301482921,169446390,292036101,1239172057,661429603,897304943,885983260,9072007555,9072007556,242407846,242407872,242407870,1086267302,186413455,1221399783,846003831,186413454,1303852812,1173898344,1173235467"
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,sport,tennis_court,0,0,0,0,
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,sport,golf_course,0,0,0,0,
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,sport,ice_rink,0,0,0,0,
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,sport,bowling_alley,0,0,0,0,
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,sport,climbing_wall,0,0,0,0,
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,sport,gym,0,0,0,0,
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,commerciale,shop,0,0,0,0,
Casa di Riposo RSA Mazzarello,45.0623818,7.6248737,educazione,school,1,3,14,43,"635688071,1210277879,1177622056,863104614,212349568,862950965,2018185225,865449659,865449656,865449657,254434717,1108121172,169117804,860414963,367967850,367967851,243356083,1123417944,1123417943,1123417945,376495012,763986057,763986058,9623980923,131584960,744546260,837385370,482465942,823280923,211911974,879463612,438380755,294155385,529644452,369847634,376503486,892437397,291465020,369833269,314253563,181314352,314253764,388411291"
