id;gruppo_catastale;quotazione_immobiliare_mq
574865;;1236.0
574866;;1236.0
574867;;1236.0
574868;;1236.0
574869;;1236.0
574870;;1236.0
574871;;1236.0
574872;;1236.0
574873;;1236.0
574874;;1236.0
574875;;1236.0
574876;;1236.0
574877;;1236.0
574878;;1236.0
574879;;1236.0
574880;;1236.0
574881;;1236.0
574882;;1236.0
574883;;1236.0
574884;;1236.0
574885;;1236.0
574886;;1236.0
574887;;1236.0
574888;;1236.0
574889;;1236.0
574890;;1236.0
574891;;1236.0
574892;;1236.0
574893;;1236.0
574894;;1236.0
574895;;1236.0
574896;;1236.0
574897;;1236.0
574898;;1236.0
574899;;1236.0
574900;;1236.0
574901;;1236.0
574902;;1236.0
574903;;1236.0
574904;;1236.0
574905;;1236.0
574906;;1236.0
574907;;1236.0
574908;;1236.0
574909;;1236.0
574910;;1236.0
574911;;1236.0
574912;;1236.0
574913;;1236.0
574914;;1236.0
574915;;1236.0
574916;;1236.0
574917;;1236.0
574918;;1236.0
574919;;1236.0
574920;;1236.0
574921;;1236.0
574922;;1236.0
574923;;1236.0
574924;;1236.0
574925;;1236.0
574926;;1236.0
574927;A;1078.0
574928;A;1078.0
574929;A;1078.0
574930;A;1078.0
574931;A;1078.0
574932;A;1078.0
574933;A;1078.0
574934;A;1078.0
574935;A;1078.0
574936;A;1078.0
574937;A;1078.0
574938;A;1078.0
574939;A;1078.0
574940;A;1078.0
574941;A;1078.0
574942;A;1078.0
574943;A;1078.0
574944;A;1078.0
574945;A;1078.0
574946;A;1078.0
574947;A;1078.0
574948;A;1078.0
574949;A;1078.0
574950;A;1078.0
574951;A;1078.0
574952;A;1078.0
574953;A;1078.0
574954;A;1078.0
574955;A;1078.0
574956;A;1078.0
574957;A;1078.0
574958;A;1078.0
574959;A;1078.0
574960;A;1078.0
574961;A;1078.0
574962;A;1078.0
574963;A;1078.0
574964;A;1078.0
574965;A;1078.0
574966;A;1078.0
574967;A;1078.0
574968;A;1078.0
574969;A;1078.0
574970;A;1078.0
574971;A;1078.0
574972;A;1078.0
574973;A;1078.0
574974;A;1078.0
574975;A;1078.0
574976;A;1078.0
574977;A;1078.0
574978;A;1078.0
574979;A;1078.0
574980;A;1078.0
574981;A;1078.0
574982;A;1078.0
574983;A;1078.0
574984;A;1078.0
574985;A;1078.0
574986;A;1078.0
574987;A;1078.0
574988;A;1078.0
574989;A;1078.0
574990;A;1078.0
574991;A;1078.0
574992;A;1078.0
574993;A;1078.0
574994;A;1078.0
574995;A;1078.0
574996;A;1078.0
574997;A;1078.0
574998;A;1078.0
574999;A;1078.0
575000;B;1236.0
575001;B;1236.0
683211;B;850.0
683218;D;315.0
683219;B;850.0
683279;B;850.0
683280;B;850.0
683281;A;885.0
683282;D;315.0
683283;D;315.0
683284;A;885.0
683285;;850.0
683286;;850.0
683288;A;885.0
683289;B;850.0
683428;A;863.0
683429;A;863.0
683430;A;863.0
683431;A;863.0
683432;A;863.0
683433;A;863.0
683434;A;863.0
683435;A;863.0
683436;A;863.0
683437;A;863.0
683438;A;863.0
683439;A;863.0
683440;A;863.0
683441;A;863.0
683442;A;863.0
683443;A;863.0
683444;A;863.0
683445;A;863.0
683446;A;863.0
683447;A;863.0
683448;A;863.0
683449;A;863.0
683450;A;863.0
683451;A;863.0
683452;A;863.0
683453;A;863.0
683454;A;863.0
683455;A;863.0
683456;A;863.0
683457;A;863.0
683458;A;863.0
683459;A;863.0
683460;A;863.0
683461;A;863.0
683462;A;863.0
683463;A;863.0
683464;A;863.0
683465;B;850.0
683466;B;850.0
683469;A;885.0
683470;C;665.0
683471;A;885.0
683472;A;885.0
683473;C;665.0
683474;B;850.0
683475;B;850.0
683476;C;718.0
683477;A;863.0
683478;A;863.0
683479;A;863.0
683480;A;863.0
683481;A;863.0
683482;A;863.0
683483;A;863.0
683484;A;863.0
683485;A;863.0
683486;A;863.0
683487;A;863.0
683488;A;863.0
683489;A;863.0
683490;A;863.0
683491;A;863.0
683492;A;863.0
683493;A;863.0
683494;A;863.0
683495;A;863.0
683496;A;863.0
683497;A;863.0
683498;A;863.0
683499;A;863.0
683500;A;863.0
683501;A;863.0
683502;A;863.0
683503;A;863.0
683504;A;863.0
683505;A;863.0
683506;A;863.0
683507;A;863.0
683508;A;863.0
683509;A;863.0
683510;A;863.0
683511;A;863.0
683512;A;863.0
683513;A;863.0
683514;A;863.0
683515;A;863.0
683516;A;863.0
683517;A;863.0
683518;A;863.0
683519;A;863.0
683520;A;863.0
683521;A;863.0
683522;A;863.0
683523;A;863.0
683524;A;863.0
683525;A;863.0
683526;A;863.0
683527;A;863.0
683528;A;863.0
683529;A;863.0
683530;A;863.0
683531;A;863.0
683532;A;863.0
683534;A;885.0
683535;A;885.0
683629;A;863.0
683630;A;863.0
683631;A;863.0
683632;A;863.0
683633;A;863.0
683634;A;863.0
683635;A;863.0
683636;A;863.0
683637;A;863.0
683638;A;863.0
683639;A;863.0
683640;A;863.0
683641;A;863.0
683642;A;863.0
683643;A;863.0
683644;A;863.0
683645;A;863.0
683646;A;863.0
683647;A;863.0
683648;A;863.0
683649;A;863.0
683650;A;863.0
683651;A;863.0
683652;A;863.0
683653;A;863.0
683654;A;863.0
683655;A;863.0
683656;A;863.0
683657;A;863.0
683658;A;863.0
683659;A;863.0
683660;A;863.0
683661;A;863.0
683662;A;863.0
683663;A;863.0
683664;A;863.0
683665;A;863.0
683666;A;863.0
683667;A;863.0
683668;A;863.0
683669;A;863.0
683670;A;863.0
683671;A;863.0
683672;A;863.0
683673;A;863.0
683674;A;863.0
683675;A;863.0
683676;A;863.0
683677;A;863.0
683678;A;863.0
683679;A;863.0
683680;A;863.0
683681;A;863.0
683682;A;863.0
683683;A;863.0
683684;A;863.0
683685;A;863.0
683686;A;863.0
683687;A;863.0
683688;A;863.0
683689;A;863.0
683690;A;863.0
683691;A;863.0
683692;A;863.0
683693;A;863.0
683694;A;863.0
683695;A;863.0
683696;A;863.0
683697;A;863.0
683698;A;863.0
683699;A;863.0
683700;A;863.0
683701;A;863.0
683702;A;863.0
683703;A;863.0
683704;A;863.0
683705;A;863.0
683706;A;863.0
683707;A;863.0
683708;A;863.0
683709;A;863.0
683710;A;863.0
683711;A;863.0
683712;A;863.0
683713;C;665.0
683715;C;665.0
683716;D;315.0
683717;C;665.0
683718;D;315.0
683719;C;718.0
683720;A;863.0
683721;A;863.0
683722;A;863.0
683723;A;863.0
683724;A;863.0
683725;A;863.0
683726;A;863.0
683727;A;863.0
683728;A;863.0
683729;A;863.0
683730;A;863.0
683731;A;863.0
683732;A;863.0
683733;A;863.0
683734;A;863.0
683735;A;863.0
683736;A;863.0
683737;A;863.0
683738;A;863.0
683739;A;863.0
683740;A;863.0
683741;A;863.0
683742;A;863.0
683743;A;863.0
683744;A;863.0
683745;A;863.0
683746;A;863.0
683747;A;863.0
683748;A;863.0
683749;A;863.0
683750;A;863.0
683751;A;863.0
683752;A;863.0
683753;A;863.0
683754;A;863.0
683755;A;863.0
683756;A;863.0
683757;A;863.0
683758;A;863.0
683759;A;863.0
683760;A;863.0
683761;A;863.0
683762;A;863.0
683763;A;863.0
685998;C;665.0
685999;A;885.0
686000;A;885.0
686001;A;885.0
686002;A;885.0
686003;A;885.0
686004;A;885.0
686005;A;885.0
686006;A;885.0
686007;A;885.0
686008;A;885.0
686009;A;885.0
686010;A;885.0
686011;A;885.0
686012;A;885.0
686013;A;885.0
686014;A;885.0
686015;A;885.0
686016;A;885.0
686017;A;885.0
686018;A;885.0
686019;A;885.0
686020;A;885.0
686021;A;885.0
686022;A;885.0
686023;A;885.0
686024;A;885.0
686025;A;885.0
686026;A;885.0
686027;A;885.0
686028;A;885.0
686029;A;885.0
686030;A;885.0
686031;A;885.0
686032;A;885.0
686033;A;885.0
686034;A;885.0
686035;A;885.0
686036;A;885.0
686037;A;885.0
686038;A;885.0
686039;A;885.0
686040;A;885.0
686041;A;885.0
686042;C;665.0
686043;;850.0
686044;;850.0
686045;;850.0
686046;;850.0
686047;;850.0
686048;;850.0
686049;;850.0
686050;;850.0
686051;;850.0
686052;;850.0
686053;;850.0
686054;;850.0
686055;;850.0
686056;;850.0
686057;;850.0
686058;;850.0
686059;;850.0
686060;;850.0
686061;C;665.0
686062;;850.0
686063;;850.0
686064;;850.0
686313;B;850.0
686314;A;885.0
686315;B;850.0
686316;A;885.0
686317;B;939.0
686318;A;863.0
686319;A;863.0
686320;A;863.0
686321;A;863.0
686322;A;863.0
686323;A;863.0
686324;A;863.0
686325;A;863.0
686326;A;863.0
686327;A;863.0
686328;A;863.0
686329;A;863.0
686330;A;863.0
686331;A;863.0
686332;A;863.0
686333;A;863.0
686334;A;863.0
686335;A;863.0
686336;A;863.0
686337;A;863.0
686338;A;863.0
686339;A;863.0
686340;A;863.0
686341;A;863.0
686342;A;863.0
686343;A;863.0
686344;A;863.0
686345;A;863.0
686346;A;863.0
686347;A;863.0
686348;B;939.0
686349;A;863.0
686350;B;939.0
686351;A;863.0
686352;A;863.0
686353;A;863.0
686354;A;863.0
686355;A;863.0
686356;B;939.0
686357;A;863.0
686358;;939.0
686359;A;863.0
686361;A;885.0
686362;A;885.0
686365;A;885.0
686366;A;885.0
686367;A;885.0
686368;A;885.0
686369;A;885.0
686372;A;885.0
686373;A;885.0
686376;A;885.0
686390;D;321.0
686397;;939.0
686405;B;939.0
686406;A;863.0
686408;A;885.0
686409;A;885.0
686410;A;885.0
686411;A;885.0
686412;A;885.0
686413;A;885.0
686414;A;885.0
686418;A;885.0
686419;A;885.0
686422;A;885.0
686423;B;939.0
686424;A;863.0
686455;B;939.0
686456;A;863.0
686457;A;863.0
686458;B;939.0
686459;A;863.0
686460;A;863.0
686461;A;863.0
686462;A;863.0
686463;A;885.0
686464;A;885.0
686465;A;885.0
686466;A;885.0
686467;A;885.0
686469;A;885.0
686470;A;885.0
686471;A;863.0
686472;A;863.0
686473;A;863.0
686474;A;863.0
686475;A;863.0
686477;A;885.0
686478;A;885.0
686479;A;885.0
686480;A;885.0
686481;A;885.0
686482;A;885.0
686483;A;885.0
686484;A;885.0
686485;A;885.0
686490;A;885.0
686491;A;885.0
686492;A;885.0
686493;A;863.0
686494;A;863.0
686495;;939.0
686496;;939.0
686497;;939.0
686498;;939.0
686499;;939.0
686500;;939.0
686501;;939.0
686502;;939.0
686503;;939.0
686504;;939.0
686505;;939.0
686506;;939.0
686507;;939.0
686508;;939.0
686509;;939.0
686510;;939.0
686511;;939.0
686512;;939.0
686513;;939.0
686514;;939.0
686515;;939.0
686516;A;863.0
686517;A;863.0
686518;A;863.0
686519;A;863.0
686520;A;863.0
686521;A;863.0
686522;A;863.0
686523;A;863.0
686524;A;863.0
686525;A;863.0
686526;A;863.0
686527;A;863.0
686528;A;863.0
686529;A;863.0
686530;A;863.0
686531;A;863.0
686532;A;863.0
686533;A;863.0
686534;A;863.0
686535;A;863.0
686536;A;863.0
686570;A;885.0
686571;A;885.0
686572;A;885.0
686573;A;885.0
686574;A;885.0
686575;A;885.0
686576;A;885.0
686580;A;885.0
686581;A;885.0
686584;A;885.0
686585;A;885.0
686586;A;885.0
686587;A;885.0
686588;A;885.0
686589;A;885.0
686590;A;885.0
686591;A;885.0
686592;A;885.0
686593;A;885.0
686596;A;885.0
686597;A;885.0
686598;A;885.0
686599;A;885.0
686600;A;885.0
686601;A;863.0
686602;;939.0
686603;A;863.0
686604;A;863.0
686605;A;863.0
686606;A;863.0
686607;A;863.0
686608;A;863.0
686609;A;863.0
686610;A;863.0
686611;C;718.0
686612;A;863.0
686613;A;863.0
686614;A;863.0
686615;A;863.0
686616;A;863.0
686617;A;863.0
686619;A;885.0
686620;A;885.0
686621;A;885.0
686622;A;885.0
686623;A;885.0
686624;A;885.0
686625;A;885.0
686629;A;885.0
686630;A;885.0
686633;A;885.0
686637;A;863.0
686640;A;863.0
686641;A;863.0
686642;A;863.0
686643;A;863.0
686645;A;885.0
686646;A;885.0
686647;A;885.0
686648;A;885.0
686649;A;1138.0
686650;A;1138.0
686651;A;1138.0
686652;A;1138.0
686653;A;1138.0
686654;A;1138.0
686655;C;838.0
686656;A;1138.0
686657;A;1138.0
686658;;1302.0
686659;C;838.0
686660;A;1138.0
686661;A;1138.0
686662;C;838.0
686663;A;1138.0
686664;A;1138.0
686665;A;1138.0
686666;A;1138.0
686667;A;1138.0
686668;A;1138.0
686669;A;1138.0
686670;A;1138.0
686671;A;1138.0
686672;A;1138.0
686673;C;838.0
686674;A;1138.0
686675;A;1138.0
686691;C;838.0
686692;B;939.0
686693;A;863.0
686694;B;939.0
686695;A;1140.0
686696;A;1140.0
686697;A;1140.0
686698;A;1140.0
686699;A;1140.0
686700;A;1140.0
686703;A;1140.0
686704;A;1140.0
686705;A;1140.0
686706;A;1140.0
686707;A;1140.0
686708;A;1140.0
686709;A;1140.0
686710;A;1140.0
686711;A;1140.0
686712;A;1140.0
686713;;850.0
686714;;850.0
686715;A;885.0
686716;A;885.0
686717;;850.0
686718;A;885.0
686719;A;885.0
686720;;850.0
686721;A;885.0
686722;A;885.0
686723;A;885.0
686724;A;885.0
686725;A;885.0
686726;A;885.0
686727;A;885.0
686728;;850.0
686729;;850.0
686730;;850.0
686731;;850.0
686732;;850.0
686733;;850.0
686734;;850.0
686735;;850.0
686736;;850.0
686737;B;1294.0
686738;A;1140.0
686741;C;875.0
686742;A;1140.0
686744;A;1140.0
686745;A;1140.0
686751;C;875.0
686752;A;1140.0
686753;A;1140.0
686754;;1294.0
686755;;1294.0
686756;;1294.0
686757;;1294.0
686758;;1294.0
686759;;1294.0
686760;;1294.0
686761;;1294.0
686762;A;1140.0
686763;;1294.0
686764;;1294.0
686765;;1294.0
686766;;1294.0
686767;;1294.0
686768;;1294.0
686769;;1294.0
686770;;1294.0
686771;;1294.0
686772;;1294.0
686773;A;1140.0
686774;;1294.0
686775;;1294.0
686776;;1294.0
686777;;1294.0
686778;;1294.0
686779;;1294.0
686780;;1294.0
686781;;1294.0
686782;;1294.0
686783;;1294.0
686784;A;1140.0
686785;;1294.0
686786;;1294.0
686787;;1294.0
686788;;1294.0
686789;;1294.0
686790;;1294.0
686791;;1294.0
686792;;1294.0
686793;;1294.0
686794;;1294.0
686795;A;1140.0
686796;;1294.0
686797;;1294.0
686798;;1294.0
686799;;1294.0
686800;;1294.0
686801;;1294.0
686802;;1294.0
686803;;1294.0
686804;;1294.0
686805;;1294.0
686806;A;1140.0
686807;;1294.0
686808;;1294.0
686809;;1294.0
686810;;1294.0
686811;;1294.0
686812;;1294.0
686813;;1294.0
686814;;1294.0
686815;;1294.0
686816;;1294.0
686817;A;1140.0
686818;;1294.0
686819;;1294.0
686820;;1294.0
686821;;1294.0
686822;;1294.0
686823;;1294.0
686824;;1294.0
686825;;1294.0
686826;;1294.0
686827;;1294.0
686828;A;1140.0
686829;;1294.0
686830;;1294.0
686831;;1294.0
686832;;1294.0
686833;;1294.0
686834;;1294.0
686835;C;875.0
686836;;1294.0
686837;;1294.0
686838;;1294.0
686839;A;1140.0
686840;;1294.0
686841;;1294.0
686842;;1294.0
686843;;1294.0
686844;;1294.0
686845;;1294.0
686846;;1294.0
686847;;1294.0
686848;;1294.0
686849;;1294.0
686850;A;1140.0
686851;;1294.0
686852;;1294.0
686853;;1294.0
686854;;1294.0
686855;;1294.0
686856;;1294.0
686857;;1294.0
686858;;1294.0
686859;;1294.0
686860;;1294.0
686861;A;1140.0
686862;;1294.0
686863;;1294.0
686864;;1294.0
686865;;1294.0
686866;;1294.0
686867;;1294.0
686868;;1294.0
686869;;1294.0
686870;;1294.0
686871;;1294.0
686872;A;1140.0
686873;;1294.0
686874;;1294.0
686875;;1294.0
686876;;1294.0
686877;;1294.0
686878;;1294.0
686879;;1294.0
686880;;1294.0
686881;;1294.0
686882;;1294.0
686883;A;1140.0
686884;;1294.0
686885;;1294.0
686886;;1294.0
686887;;1294.0
686888;;1294.0
686889;;1294.0
686890;;1294.0
686891;;1294.0
686892;;1294.0
686893;;1294.0
686894;A;1140.0
686895;;1294.0
686896;;1294.0
686897;;1294.0
686898;;1294.0
686899;;1294.0
686900;;1294.0
686901;;1294.0
686902;;1294.0
686903;;1294.0
686904;;1294.0
686905;A;1140.0
686906;;1294.0
686907;;1294.0
686908;;1294.0
686909;;1294.0
686910;;1294.0
686911;C;875.0
686912;;1294.0
686913;;1294.0
686914;A;1140.0
686915;A;1140.0
686916;A;1140.0
686917;A;1140.0
686918;A;1140.0
686919;A;1140.0
686920;A;1140.0
686921;A;1140.0
686922;A;1140.0
686923;A;1140.0
686924;A;1140.0
686925;A;1140.0
686926;A;1140.0
686927;A;1140.0
686928;A;1140.0
686929;A;1140.0
686930;A;1140.0
686931;A;1140.0
686932;A;1140.0
686933;A;1140.0
686934;A;1140.0
686935;A;1140.0
686936;A;1140.0
686937;A;1140.0
686938;A;1140.0
686939;A;1140.0
686940;A;1140.0
686941;A;1140.0
686942;A;1140.0
686943;A;1140.0
686944;A;1140.0
686945;A;1140.0
686946;A;1140.0
686947;A;1140.0
686948;D;321.0
686949;A;1140.0
686950;A;1140.0
686951;C;875.0
686952;A;1140.0
686953;A;1140.0
686954;A;1140.0
686955;A;1140.0
686956;A;1140.0
686957;A;1140.0
686958;A;1140.0
686959;A;1140.0
686960;A;1140.0
686961;A;1140.0
686962;A;1140.0
686963;A;1140.0
686964;A;1140.0
686965;A;1140.0
686966;A;1140.0
686967;C;875.0
686968;A;1140.0
686969;A;1140.0
686970;A;1140.0
686971;A;1140.0
686972;A;1140.0
686973;A;1140.0
686974;A;1140.0
686975;A;1140.0
686976;A;1140.0
686977;A;1140.0
686978;A;1140.0
686979;A;1140.0
686980;C;875.0
686981;A;1140.0
686982;A;1140.0
686983;A;1140.0
686984;A;1140.0
686985;A;1140.0
686986;A;1140.0
686987;A;1140.0
686988;A;1140.0
686989;A;1140.0
686990;A;1140.0
686991;A;1140.0
686992;A;1140.0
686993;C;875.0
686994;A;1140.0
686995;A;1140.0
686996;A;1140.0
686997;A;1140.0
686998;A;1140.0
686999;A;1140.0
687000;A;1140.0
687001;A;1140.0
687002;A;1140.0
687003;A;1140.0
687004;A;1140.0
687005;A;1140.0
687006;A;1140.0
687007;C;875.0
687008;A;1140.0
687009;A;1140.0
687010;A;1140.0
687011;A;1140.0
687012;A;1140.0
687013;A;1140.0
687014;A;1140.0
687015;A;1140.0
687016;A;1140.0
687017;A;1140.0
687018;A;1140.0
687020;A;885.0
687023;A;885.0
687024;A;885.0
687028;A;885.0
687029;A;885.0
687030;A;885.0
687031;A;885.0
687032;A;885.0
687033;A;885.0
687034;A;885.0
687105;A;885.0
687106;;850.0
687120;;1236.0
687121;;1236.0
687122;;1236.0
687125;;1236.0
687132;C;790.0
687134;A;1078.0
687136;C;790.0
687137;B;1236.0
687143;C;662.0
687144;B;1236.0
687155;A;863.0
687156;A;863.0
687157;A;863.0
687158;A;863.0
687159;A;863.0
687160;A;863.0
687161;A;863.0
687162;A;863.0
687163;A;863.0
687164;A;863.0
687165;A;863.0
687166;A;863.0
687167;A;863.0
687168;A;863.0
687169;A;863.0
687170;A;863.0
687171;A;863.0
687172;A;863.0
687173;A;863.0
687174;A;863.0
687175;A;863.0
687176;A;863.0
687177;A;863.0
687178;A;863.0
687179;A;863.0
687180;A;863.0
687181;A;863.0
687182;A;863.0
687183;A;885.0
687184;A;863.0
687185;A;863.0
687186;A;863.0
687187;A;863.0
687188;A;863.0
687189;A;863.0
687190;A;863.0
687191;A;863.0
687192;A;863.0
687193;A;863.0
687194;A;863.0
687195;A;863.0
687196;A;863.0
687197;A;863.0
687198;A;863.0
687199;A;863.0
687200;A;863.0
687201;A;863.0
687202;A;863.0
687203;A;863.0
687204;A;863.0
687205;A;863.0
687206;A;863.0
687207;A;863.0
687208;A;863.0
687209;A;863.0
687210;A;863.0
687211;A;863.0
687212;A;863.0
687213;A;863.0
687214;A;863.0
687215;A;863.0
687216;A;863.0
687217;A;863.0
687218;A;863.0
687219;A;863.0
687220;A;863.0
687221;A;863.0
687222;A;863.0
687223;A;863.0
687224;A;863.0
687225;A;863.0
687226;A;863.0
687227;A;863.0
687228;A;863.0
687229;A;863.0
687230;A;863.0
687231;A;863.0
687232;A;863.0
687233;A;863.0
687234;A;863.0
687235;A;863.0
687236;A;863.0
687237;A;863.0
687238;A;863.0
687239;A;863.0
687240;A;863.0
687241;A;863.0
687242;A;863.0
687243;A;863.0
687244;A;863.0
687245;A;863.0
687246;A;863.0
687247;A;863.0
687248;A;863.0
687249;A;863.0
687250;A;863.0
687251;A;863.0
687252;A;863.0
687253;A;863.0
687254;A;863.0
687255;A;863.0
687257;A;885.0
687258;A;885.0
687259;A;885.0
687260;A;885.0
687261;A;885.0
687267;A;885.0
687268;A;885.0
687269;A;885.0
687270;A;885.0
687271;A;885.0
687349;A;885.0
687350;A;885.0
687353;A;885.0
687354;A;885.0
687355;A;885.0
687356;A;885.0
687357;A;885.0
687358;A;885.0
687359;A;885.0
687360;A;885.0
687361;A;885.0
687362;A;885.0
687363;A;885.0
687364;A;885.0
687365;A;885.0
687366;A;885.0
687367;A;885.0
687368;A;885.0
687369;A;885.0
687372;A;885.0
687375;A;885.0
687376;A;885.0
687379;A;885.0
687380;A;863.0
687381;A;863.0
687382;A;863.0
687383;A;863.0
687384;A;863.0
687385;A;863.0
687386;A;863.0
687387;A;863.0
687388;A;863.0
687389;A;863.0
687390;A;863.0
687391;A;863.0
687392;A;863.0
687393;A;863.0
687394;A;863.0
687395;A;863.0
687396;A;863.0
687397;A;863.0
687398;A;863.0
687399;A;863.0
687400;A;863.0
687401;A;863.0
687402;A;863.0
687403;A;863.0
687404;A;863.0
687405;A;863.0
687406;A;863.0
687407;A;863.0
687408;A;863.0
687409;A;863.0
687410;A;863.0
687411;A;863.0
687412;A;863.0
687413;A;863.0
687414;A;863.0
687415;A;863.0
687416;A;863.0
687417;A;863.0
687418;A;863.0
687419;A;863.0
687422;A;885.0
687423;A;885.0
687426;A;885.0
687427;A;885.0
687428;A;885.0
687429;A;885.0
687430;A;885.0
687435;A;885.0
687436;A;885.0
687437;A;885.0
687439;A;885.0
687440;A;885.0
687443;A;885.0
687444;A;885.0
687445;A;885.0
687446;A;885.0
687449;A;885.0
687450;A;885.0
687457;A;885.0
687461;A;885.0
687462;A;885.0
687463;A;885.0
687464;A;885.0
687465;A;885.0
687470;A;885.0
687471;A;885.0
687473;A;863.0
687474;B;939.0
687486;A;885.0
687487;B;850.0
687488;B;850.0
687489;B;850.0
687490;B;850.0
687491;B;850.0
687492;B;850.0
687499;A;885.0
687500;A;885.0
687501;A;885.0
687502;A;885.0
687503;A;885.0
687509;A;885.0
687510;A;885.0
687511;A;885.0
687512;A;885.0
687513;A;885.0
687519;B;939.0
687520;A;885.0
687521;A;885.0
687526;A;885.0
687527;A;885.0
687528;A;885.0
687529;A;885.0
687530;A;885.0
687531;A;885.0
687532;A;885.0
687533;A;885.0
687534;A;885.0
687535;A;885.0
687536;;850.0
687537;A;885.0
687538;A;885.0
687539;A;885.0
687540;A;885.0
687541;A;885.0
687542;A;885.0
687543;A;885.0
687544;A;885.0
687545;A;885.0
687546;A;885.0
687547;A;885.0
687548;A;885.0
687549;;850.0
687550;A;885.0
687551;A;885.0
687552;A;885.0
687553;A;885.0
687554;A;885.0
687555;A;885.0
687556;A;885.0
687557;A;885.0
687558;;850.0
687559;;850.0
687560;;850.0
687561;;850.0
687562;;850.0
687563;;850.0
687564;;850.0
687565;;850.0
687566;;850.0
687567;;850.0
687568;;850.0
687569;;850.0
687570;;850.0
687571;;850.0
687572;B;1302.0
687573;A;1138.0
687575;A;863.0
687747;A;885.0
687748;B;850.0
687749;B;850.0
687750;A;885.0
687751;C;716.0
687752;C;716.0
687753;A;1059.0
687754;A;1059.0
687755;A;1059.0
687756;A;1059.0
687757;A;1059.0
687758;A;1059.0
687759;C;716.0
687760;A;1059.0
687761;A;1059.0
687762;A;1059.0
687763;A;1059.0
687764;A;1059.0
687769;B;1018.0
687770;A;1059.0
687771;A;1059.0
687772;B;1018.0
687773;A;1059.0
687774;B;1018.0
687775;A;1059.0
687777;D;315.0
688200;A;863.0
688201;B;939.0
688202;;1302.0
688203;;1302.0
688204;A;1138.0
688205;A;1138.0
688207;A;1138.0
688208;A;1138.0
688209;A;1138.0
688210;A;1138.0
688211;A;1138.0
688212;A;1138.0
688213;A;1138.0
688214;A;1138.0
688215;A;1138.0
688216;A;1138.0
688217;A;1138.0
688218;A;1138.0
688219;A;1138.0
688220;;862.0
688221;;862.0
688222;;862.0
688223;A;1000.0
688224;A;1138.0
688229;A;1000.0
688230;A;1000.0
688231;A;1000.0
688232;A;1000.0
688233;A;1000.0
688234;A;1000.0
688235;A;1000.0
688236;A;1000.0
688237;A;1000.0
688238;A;1000.0
688239;A;1000.0
688240;A;1000.0
688241;A;1000.0
688242;A;1000.0
688243;A;1000.0
688244;A;1000.0
688245;A;1000.0
688246;A;1000.0
688247;A;1000.0
688248;A;1000.0
688249;A;1000.0
688250;A;1000.0
688251;A;1000.0
688252;A;1000.0
688256;A;1000.0
688258;B;862.0
688259;A;1000.0
688260;B;862.0
688261;A;1000.0
688263;;1888.0
688264;A;1855.0
688265;A;1855.0
688266;A;1855.0
688267;A;1855.0
688268;B;862.0
688269;A;1000.0
688270;B;862.0
688271;A;1000.0
688272;B;1481.0
688273;A;1322.0
688274;A;1322.0
688275;;1593.0
688276;;1593.0
688277;;1593.0
688278;;1593.0
688279;;1593.0
688280;;1593.0
688281;;1593.0
688282;;1593.0
688283;;1593.0
688284;;1593.0
688285;;1593.0
688286;;1593.0
688287;;1593.0
688288;;1593.0
688289;A;1000.0
688291;A;1000.0
688292;A;1000.0
688293;A;1000.0
688294;A;1000.0
688295;A;1000.0
688296;A;1000.0
688297;A;1000.0
688298;A;1000.0
688299;A;1000.0
688300;A;1000.0
688301;A;1000.0
688302;A;1000.0
688303;A;1000.0
688310;C;1175.0
688311;C;1175.0
688312;C;1175.0
688313;C;1175.0
688314;C;1175.0
688315;C;1175.0
688316;A;1000.0
688317;A;1000.0
688318;A;1000.0
688319;A;1000.0
688321;A;1000.0
688322;A;1000.0
688323;D;1593.0
688324;A;1500.0
688325;A;1000.0
688326;A;1000.0
688327;A;1000.0
688328;A;1000.0
688329;A;1000.0
688330;A;1000.0
688331;A;1000.0
688335;A;1270.0
688336;A;1000.0
688337;A;1000.0
688338;A;1000.0
688339;A;1000.0
688340;A;1000.0
688341;A;1000.0
688342;A;1000.0
688343;A;1000.0
688344;A;1000.0
688346;A;1000.0
688347;A;1000.0
688349;A;1000.0
688350;A;1000.0
688352;A;1270.0
688354;A;1270.0
688355;A;1270.0
688356;A;1270.0
688357;A;1270.0
688358;A;1270.0
688359;A;1270.0
688360;A;1270.0
688361;A;1270.0
688362;A;1270.0
688363;A;1270.0
688364;A;1270.0
688365;A;1270.0
688366;A;1270.0
688367;A;1270.0
688368;A;1270.0
688369;A;1270.0
688370;A;1270.0
688371;A;1270.0
688372;A;1270.0
688373;A;1270.0
688374;A;1270.0
688375;A;1270.0
688376;A;1270.0
688377;A;1270.0
688378;A;1270.0
688379;A;1270.0
688380;A;1270.0
688381;A;1270.0
688382;A;1270.0
688383;A;1270.0
688384;A;1270.0
688385;A;1270.0
688386;A;1270.0
688387;A;1270.0
688388;A;1270.0
688389;;1312.0
688390;A;1270.0
688391;A;1270.0
688392;A;1270.0
688393;A;1270.0
688394;A;1270.0
688744;D;321.0
688745;A;1000.0
688746;A;1000.0
688747;A;1000.0
688748;A;1000.0
688749;A;1000.0
688750;C;662.0
688752;C;790.0
688753;A;1000.0
688754;A;1000.0
688755;A;1000.0
688756;A;1000.0
688757;A;1000.0
688758;C;662.0
688759;A;1000.0
688761;B;1236.0
